CompanyID,Name,MovieID,Studio,Num_Workers,CreatedIn
78363,Fonds voor de Nederlandse Film,191060,20th Century Fox,5563,1927
2494,Sofar-Film,8462,20th Century Fox,6558,1954
62478,Al-Ahramm Studios,47324,Paramount,7214,1943
63744,Producciones Labarouta,56810,Sony Pictures,3550,1922
63745,Produccions A Modiño,56810,Sony Pictures,2249,2000
63746,E.O.P.C.,56810,Universal Pictures,3951,1955
1462,Dimitri De Grunwald Production,77546,Sony Pictures,7808,1970
6844,Thelma Films,14688,20th Century Fox,6120,2000
19749,Yuk Films,59968,Warner Bros,2320,1976
1707,Infafilm,63849,Universal Pictures,5435,1978
2632,Cinephil,11110,Sony Pictures,279,2013
7274,Island Film Group,39806,20th Century Fox,2536,2008
7275,Trailblazer Films,39806,Paramount,8391,1941
40980,HBO NYC Productions,209802,Sony Pictures,959,1956
73059,Ten in a Car Productions,209802,Warner Bros,1027,1994
17008,CC Capital Arts Entertainment SRL,51620,Warner Bros,684,1931
27705,Evanstone Films Ltd.,53146,Sony Pictures,6039,1940
7076,Chernin Entertainment,61791,Sony Pictures,4767,1934
22632,Verisimilitude,51993,20th Century Fox,2240,1931
5361,UltraFilms,28793,Sony Pictures,5239,2005
90405,Mancantoo Oy,92465,Paramount,4989,1975
90406,Inxpo Onnico Oy,92465,20th Century Fox,7131,2018
76917,Maymon Film Inc.,120995,Universal Pictures,3524,1935
8406,Big Kid Pictures,49520,Paramount,6745,1952
11471,Films Triunfo S.A.,29496,20th Century Fox,7244,1962
14624,Carlmar Film,56697,20th Century Fox,1915,1968
19328,Ryan Murphy Productions,67675,Warner Bros,348,1997
24245,Twentieth Century Fox Television,67675,20th Century Fox,2789,1937
54882,J2 Pictures,59435,Paramount,6751,1935
7092,Chubu-nippon Broadcasting Company,56832,Sony Pictures,3775,1959
7093,Hokkaido Broadcasting Co.,56832,Paramount,4590,1986
11720,Fukuoka Broadcasting System (FBS),56832,Universal Pictures,8339,1981
11721,Gantz Film Partners,56832,20th Century Fox,4864,2009
11722,Hiroshima Telecasting (HTV),56832,20th Century Fox,6184,1998
11723,Miyagi Television Broadcasting,56832,20th Century Fox,3572,2019
11724,Shizuoka Daiichi Television,56832,20th Century Fox,4468,1946
11725,VAP,56832,Warner Bros,6868,2000
2585,ICE3,39413,Warner Bros,8174,1933
21247,Clasart Film + TV Produktions GmbH,9295,Sony Pictures,8212,1985
7486,American Film Company,60309,20th Century Fox,5539,1946
93678,Producciones Olmeca,35030,Universal Pictures,6135,1973
17838,Layton Film Productions Inc.,43120,Sony Pictures,9087,2007
16142,Haruki Kadokawa Films,62385,20th Century Fox,4235,1979
47055,Kadokawa Publishing Company,62385,Warner Bros,4276,1959
22983,Mon Voisin Productions,42973,Universal Pictures,8146,1964
68319,Lunde Film,77922,Sony Pictures,3931,2018
6283,Agua Films,35802,Universal Pictures,7742,1987
14286,Finecut,47261,20th Century Fox,9294,2009
80968,Invicta Filmes,73930,Paramount,3665,2019
11627,Necropia,46261,Universal Pictures,6855,1987
8145,Artists Public Domain,55420,Universal Pictures,3207,1982
12797,Jinriki Hikoki Sha,104251,Warner Bros,2155,2017
7507,DRO Entertainment,44835,20th Century Fox,5226,1996
8869,The Last Picture Company,44835,Universal Pictures,1043,1959
8870,CatchPlay,44835,20th Century Fox,3146,1960
8871,Corner Store Entertainment,44835,Warner Bros,239,1980
8872,Filmula,44835,20th Century Fox,2948,1984
42325,American Work,44835,Warner Bros,5906,1920
49731,Dreamagine Entertainment,44835,Warner Bros,4299,1928
3079,Fantefilm,21786,Sony Pictures,5438,1994
15159,Snoot Entertainment,58492,20th Century Fox,7096,1999
8449,New Era,84880,Paramount,3461,2012
9217,Pioneer Pictures,48289,Sony Pictures,9288,2019
7403,First Thought Films,55244,Warner Bros,655,1934
7367,Chad Troutwine Films,43942,Paramount,1416,1978
7368,Green Film Company,43942,Universal Pictures,6532,1985
7369,Human Worldwide,43942,Universal Pictures,9306,1929
7370,Loki Films,43942,Sony Pictures,5845,1968
5494,Zero Sum Productions,18634,Paramount,567,1930
34317,Trinity Productions,109235,20th Century Fox,5268,1949
11898,Blue Haze Entertainment,63311,Paramount,3857,1942
28763,EBC Films,121530,Sony Pictures,5485,1941
16406,Virtual Audiovisuais,59392,20th Century Fox,2322,1970
32397,Merchant Pacific Corporation,15052,20th Century Fox,2358,1961
7499,Gigi Productions,44750,Universal Pictures,9344,2019
7500,Sneaky Pete Productions,44750,Paramount,4842,1948
25673,Cinema Vehicle Services,37430,20th Century Fox,860,1964
7315,A&E IndieFilms,57211,Sony Pictures,8318,2015
7080,Initiate Productions,11388,Universal Pictures,2359,1952
3128,experiences films,16335,20th Century Fox,7958,1958
12686,Forecast Pictures,16335,Paramount,9267,1992
23954,Leomax Productions,16335,Universal Pictures,4489,1984
24903,PCH Film,52338,Paramount,6439,2001
24904,Weekend Films/Main Street Productions,52338,Paramount,3608,1969
73982,Genie Productions Inc.,69292,Paramount,8058,2005
8468,JBA Production,53520,Universal Pictures,895,1967
31137,Circe Films,53520,20th Century Fox,8934,1956
34766,Musée du Louvre,53520,Warner Bros,1382,1997
16078,Rojak Films,52685,20th Century Fox,6350,2005
3274,All the Way Round,17236,Universal Pictures,1324,1952
54517,Beacon Classics,17236,Warner Bros,7216,1925
31807,Carnival Films & Television,73358,Warner Bros,9486,2010
33473,Masterpiece,73358,Warner Bros,387,1989
46340,Runaway Fridge TV,73358,Sony Pictures,3344,1974
33511,Yorkshire Television (YTV),79775,Universal Pictures,386,1963
33666,William F. Storke & Robert E. Fuisz,79775,Sony Pictures,1917,1969
7305,GNK Productions,54662,Warner Bros,6964,1973
7306,"Match Factory, The",54662,Sony Pictures,544,1982
12427,B.A. Filmproduktion,172149,Sony Pictures,4692,1935
13043,Rise Films,72711,Universal Pictures,3936,1966
7784,The Harvey Boys,48572,Paramount,8402,1976
7785,NVSH Productions,48572,Sony Pictures,2086,1921
9081,Phase 4 Films,48572,Sony Pictures,9983,1956
13642,SModcast Pictures,48572,Warner Bros,9749,2012
80892,CQ3 Films,74938,Warner Bros,5133,1942
9000,Pathé-Natan,67532,Warner Bros,3610,2004
67261,Wüste Film,407,20th Century Fox,9617,1932
5258,Filmgraphics Entertainment,14215,Sony Pictures,9795,1984
28707,McLaughlin Films,55720,Warner Bros,2331,2012
28708,Lime Orchard Productions,55720,Universal Pictures,1651,1967
7726,Sahamongkolfilm International,25855,20th Century Fox,1349,1926
7775,Independent Edge FIlms,50838,Paramount,8952,1950
24178,Three-Seven Entertainment,50838,Sony Pictures,4217,1982
10584,Group Film Productions,47675,Sony Pictures,2096,1964
29587,ASA,99272,Universal Pictures,2931,1975
8352,Coficup,61667,Paramount,5524,1983
14604,Spectrum Films,64586,Paramount,1867,1941
47178,Magic Films,64586,20th Century Fox,2248,1982
82491,Deluxe Australia,64586,Sony Pictures,3382,1999
82492,Big Ears Productions,64586,Warner Bros,1153,1947
67979,Films Mundiales,60225,Universal Pictures,3227,1963
69323,Bulletproof Films,47753,Universal Pictures,4865,2008
3137,Jaleo Films,16092,Universal Pictures,2227,1933
12488,Oberón Cinematográfica,16092,Universal Pictures,1244,2004
29266,Pensa & Rocca Producciones,16092,Warner Bros,4551,1938
2375,Sputnik,73532,Warner Bros,6091,1979
49843,Girafa Filmes,89271,20th Century Fox,8777,1996
17464,Stairway,68341,Sony Pictures,7110,1921
32232,Edge City Films,46909,Warner Bros,9311,1970
19033,Grupo de Estudos e Realizações (GER),49974,20th Century Fox,8374,2019
40927,Circle Associates Ltd.,63327,Paramount,313,1997
7561,Nexus Factory,61404,Sony Pictures,4512,1953
22634,K.R. Productions,61404,Warner Bros,7018,2001
51255,Ramalho Filmes,32958,Paramount,2102,2007
24306,Rinkel Film,45806,20th Century Fox,4996,2013
26389,Family Affair Films,45806,Warner Bros,5875,1970
26390,Rinkel Film & TV Productions BV,45806,Warner Bros,6094,1938
5706,Mythic International Entertainment,38543,Paramount,4139,1955
12075,Silver Reel,38543,Warner Bros,407,2004
13792,Perpetual Media Capital,38543,Universal Pictures,5555,2002
17136,L.B.Films International,166798,Warner Bros,4470,1945
71543,ITV Productions,18093,Sony Pictures,8992,1954
8275,Spier Films,72049,Paramount,3300,1982
12021,CoBo Fonds,72049,Sony Pictures,6612,1923
12022,IDTV Film,72049,20th Century Fox,2308,2004
22294,NTR,72049,Sony Pictures,9152,1922
27277,Cool Beans,72049,Universal Pictures,3860,1924
27970,Riba Film International,72049,Universal Pictures,633,1948
7787,Snowfort Pictures,44950,Sony Pictures,3488,1938
14066,Site B,44950,20th Century Fox,8818,1936
21571,Arable Entertainment,44950,Warner Bros,6407,1953
30943,Praesens-Film,101772,Universal Pictures,9394,1939
48668,Filmova Společnost Praha,154623,Sony Pictures,6196,1947
73898,Cinergi,13616,Sony Pictures,5040,1992
73899,Flashback Productions,13616,Sony Pictures,1833,1986
10676,Cinesur,132227,Warner Bros,1143,1929
23697,Karla Films,49517,Paramount,4582,1940
84797,Asghar Farhadi Productions,60243,20th Century Fox,5167,1923
84798,Dreamlab Films,60243,Paramount,7988,1941
84799,MPA APSA Academy Film Fund,60243,20th Century Fox,6796,1990
2728,Millbrook Pictures,48231,20th Century Fox,2183,1981
19245,Lago Film,48231,Sony Pictures,8759,1931
78702,Dangerous Method Film AG,48231,Universal Pictures,8983,1930
19014,Triangle Production,74525,Sony Pictures,6170,1941
20515,Les Productions Meric-Matalon,42266,Warner Bros,2527,1948
91298,Dial Films,42266,20th Century Fox,5008,1980
12425,Filmtribe,59440,Universal Pictures,6187,1980
15077,Small Form Films,85821,20th Century Fox,2926,1946
1311,The Asylum,33555,20th Century Fox,92,1966
9018,Crystal City Entertainment,10316,Sony Pictures,5879,2003
16853,Rook Films,74725,Universal Pictures,3491,1933
10427,Open Road Films,49021,Universal Pictures,8645,1926
7313,Coatwolf Productions,58699,20th Century Fox,9568,1934
18054,Continental Motion Pictures,52837,Universal Pictures,6396,1965
61973,A.D.I. Inc.,52837,Universal Pictures,6899,1947
3681,Gorky Film Studio,63375,Sony Pictures,6736,1962
27100,Zeynofilm,74879,Paramount,2700,1929
75039,Production 2006,74879,Warner Bros,4395,1970
75040,1000 Volt,74879,Paramount,927,1922
12391,Jouror Productions,74643,Universal Pictures,1936,1995
50630,La Classe Américaine,74643,20th Century Fox,1353,1996
71510,JD Prod,74643,Warner Bros,1790,1963
3366,Babe Films,17658,Warner Bros,1162,1973
1492,Atlantis Film,105757,20th Century Fox,3926,1953
2797,BaggyJoe Productions,13687,Warner Bros,6090,1984
42003,Grovesnor Park Film,13687,20th Century Fox,7502,2021
13000,BR,72419,Warner Bros,6168,2008
15321,Oakshire Productions,39861,Paramount,8489,2002
15322,Titan International,39861,Warner Bros,6845,1944
8483,Plattform Produktion,85743,Sony Pictures,7094,1982
15326,Gruzia-Film,103590,20th Century Fox,617,1989
7135,Sun Pictures,148284,Warner Bros,6008,1964
50451,Lotus Film,56345,20th Century Fox,9430,1987
36916,MS-Films,129427,Sony Pictures,1403,1945
16144,A Space Between,60421,Warner Bros,5079,1945
33553,Marakesh Films,60421,Warner Bros,9222,1945
58849,Bago Pictures,60421,Sony Pictures,5015,1997
10518,Cineproduzioni Daunia 70,27439,Sony Pictures,218,1981
87674,Hark Film,113432,Sony Pictures,7762,2015
64719,verosimilitude,86440,20th Century Fox,2721,2011
64720,revolcadero,86440,Sony Pictures,428,1980
21925,REI Capital,64720,20th Century Fox,1982,1921
21926,Grove Hill Productions,64720,Paramount,243,1960
21927,Strange Matter Films,64720,Warner Bros,8505,1964
64577,Roman Spring Pictures,70588,Warner Bros,9713,2004
40700,Tigers Den Studios,42707,Universal Pictures,4666,1933
10091,Barton Films,31116,Paramount,5064,1956
23663,Mr. Tamborine Man,56401,Sony Pictures,7928,1921
23664,Essential Pictures,56401,Sony Pictures,1350,1924
85529,Bawalco Picture Company,143841,Paramount,3250,2021
73783,Cocinex,74810,Sony Pictures,3423,1921
52160,Saturn Harvest Films,54700,Universal Pictures,8815,1920
52161,Khartoum,54700,20th Century Fox,9779,1967
24513,Pimienta,73588,Warner Bros,1433,1941
25954,Metrol Technology,73588,Paramount,9622,1960
12961,Lambart Productions,47496,Warner Bros,3587,1944
93112,Green Film House,43981,20th Century Fox,7974,1965
93113,Amoon,43981,Paramount,9765,2013
22995,Cassel Productions,125553,20th Century Fox,5041,1928
7010,Société Générale de Production,61683,Sony Pictures,5252,1980
8640,Samurai Productions,58878,Sony Pictures,3982,2020
18448,Abraxas,76853,Sony Pictures,3672,1966
18449,Dschoint Ventschr,76853,20th Century Fox,9137,1993
76069,Wardour Street Pictures,39254,20th Century Fox,514,1998
14237,Barrister Productions Inc.,72648,20th Century Fox,8030,1922
2044,Time Warner Cable,6182,Warner Bros,1660,1927
44643,Red Bucket Films,42585,20th Century Fox,8854,1944
7261,Back Allie Productions,67273,Sony Pictures,654,1955
4340,Claussen Wöbke Putz Filmproduktion,73262,Universal Pictures,8017,1962
22787,Caligari Film- und Fernsehproduktions,73262,20th Century Fox,670,1969
22788,Vega Film GmbH,73262,Universal Pictures,2652,1982
2496,Röde Orm Filmproduktion AB,9345,Sony Pictures,6523,2004
79930,Daniel Collert Filmproduktion,9345,20th Century Fox,3850,1953
79931,Isis Cataegis,9345,Warner Bros,7148,2010
6942,Les Mille et Une Marches,61267,Warner Bros,6588,1992
17888,K. JAM Media,35221,Universal Pictures,205,1929
80675,Bridgegate FIlms,35221,Warner Bros,8210,1946
80676,Pangea Media Group,35221,Warner Bros,6731,2008
75507,Peter Hutton,131792,Warner Bros,2765,1932
54131,Weston Pictures,68817,Sony Pictures,4389,1970
16875,Secret Weapon Films,53344,Warner Bros,8120,1987
95305,Stay Free Films,53344,Paramount,6740,1935
95306,Damage Case Films & Distribution,53344,20th Century Fox,499,1931
7424,First Point Entertainment,59437,Warner Bros,1119,1944
7425,Braeburn Entertainment,59437,Warner Bros,4067,1968
7975,Inflammable Films,76543,Warner Bros,2869,1935
20796,Crown Productions,27999,Paramount,2335,1921
10056,Cunningham & Maybach Films,50837,Warner Bros,9432,1992
10057,FilmHaven Entertainment,50837,Warner Bros,1449,1996
14631,See Saw Films,70925,20th Century Fox,2298,1997
3011,TFM Distribution,18916,Paramount,6425,1995
2066,Zanagar Films,72113,Paramount,773,1954
8997,SBS Productions,72113,Warner Bros,9683,1941
11795,France Télévisions,72113,Paramount,5323,2004
52574,SPI Film Studio,72113,Universal Pictures,7585,1967
23283,Rodin Entertainment,71677,Paramount,4870,1983
14861,Before the Door Pictures,50839,Paramount,136,1986
46225,Untitled Entertainment,50839,Paramount,7747,1941
42804,Video Tape Corp.,71821,Sony Pictures,6896,1992
42805,Pusat Perusahaan Film,71821,Sony Pictures,4199,1966
4268,Les Films du Griffon,23807,Sony Pictures,1801,1959
4269,Nuova Dania Cinematografica,23807,Paramount,5211,1972
6302,Room 101,72571,Universal Pictures,3470,1922
36550,Cherry Sky Films,72432,Paramount,4887,2014
5236,Mars Film Corporation,71157,Warner Bros,2533,2020
7767,Shortcom,71157,Universal Pictures,3262,1925
5801,The Film Department,45156,Sony Pictures,3972,1933
36433,MJW Films,45156,20th Century Fox,6360,2002
65585,Marcel/Robertson Productions Limited,70500,Universal Pictures,6092,1977
78203,United Media,70500,Sony Pictures,8063,2001
24557,Tailor Made,59965,Universal Pictures,9728,1926
24558,Mango Farms,59965,Universal Pictures,3577,2019
24561,Quick Six Entertainment,59965,Paramount,8314,1948
6212,Maipo,46147,Warner Bros,8966,1922
89839,Pili Films,57602,20th Century Fox,3804,1932
8430,Cliffjack Motion Pictures,69668,Sony Pictures,8212,1955
42755,hiq productions,58511,Universal Pictures,4415,2008
4698,Cinema West Productions,27642,20th Century Fox,8460,2011
20479,Manson International,47342,Universal Pictures,596,1957
90020,ITM Productions,47342,Warner Bros,3779,1994
8246,Friland Produksjon,70670,20th Century Fox,7400,1979
5233,Starlight International Media,32909,Sony Pictures,5934,1992
8532,1984 Private Defense Contractors,45610,Universal Pictures,2018,1941
11956,Apparatus Productions,45610,Warner Bros,4566,1940
11957,GG Filmz,45610,20th Century Fox,1309,2002
11958,ITS Capital,45610,Universal Pictures,7042,1952
11959,Merlina Entertainment,45610,Universal Pictures,7806,1923
11960,MGP Productions,45610,Sony Pictures,2983,2016
11961,Safady Entertainment,45610,Warner Bros,2559,1999
8349,"3, 4 Women Productions",78309,Paramount,1612,1963
36549,Gold-Gems Ltd.,82020,Universal Pictures,8125,1920
7589,DMK Productions,70196,20th Century Fox,3719,1981
7590,Veteran Pictures,70196,Sony Pictures,2531,1998
7591,Media Pro One,70196,Sony Pictures,7248,1941
23927,Iconiq Group,70196,Universal Pictures,254,2015
3531,Existential Films,18865,Universal Pictures,791,1978
7630,MFG-Film,72494,Universal Pictures,7099,1956
7631,T.R.A.C.,72494,Paramount,4313,1942
64464,Kinoproduction,61121,Universal Pictures,7887,1952
70462,Finlands Svenska Television (FST),61121,Warner Bros,4787,1941
14198,FP Films,83147,20th Century Fox,1155,1983
7870,Aspa Producciones Cinematográficas,22396,Universal Pictures,6880,1981
10499,Compagnia Europea Cinematografica,22396,Paramount,4247,1973
46353,Agent Two,73499,20th Century Fox,138,1977
46354,Brandt/Haas Productions,73499,Sony Pictures,6538,1931
9169,Hemisphere Media Capital,17578,Universal Pictures,3431,1937
7062,Dynamo,52799,20th Century Fox,3235,2015
86001,Dynamo Producciones,52799,Sony Pictures,6729,1986
86002,El Calvo Films,52799,Paramount,6356,1979
7980,Hold Up Films,65229,Warner Bros,914,2019
43649,Lilies Films,65229,Universal Pictures,8296,1920
40124,Pamlico Pictures,52472,Warner Bros,4721,2008
5306,Melnitsa Animation Studio,149117,Paramount,607,1939
2691,Infinitum Nihil,44826,20th Century Fox,9234,1936
13371,Ginso Investment Corp,14673,20th Century Fox,4341,1968
76035,Film It,36142,Paramount,497,1941
11761,Mark Canton Productions,37958,Paramount,1871,1952
3082,Kino video,37736,Universal Pictures,3869,1945
8241,Big Up Productions,31222,Sony Pictures,141,1946
7178,Corrino Media Corporation,62630,Warner Bros,657,1979
7299,Corsan,62630,Warner Bros,9493,1953
3604,Grindstone Entertainment Group,70586,20th Century Fox,335,2006
5830,Cheetah Vision,70586,20th Century Fox,2971,1999
7788,Gunny Entertainment,70586,Universal Pictures,151,1997
11449,Hedge Fund Film Partners,70586,Paramount,3885,1971
37676,Camberwell / Fly Films,51994,Warner Bros,8219,1974
43979,Shin Films,121462,Universal Pictures,4285,1980
9968,Black Flag,51248,20th Century Fox,9920,1969
8019,Creative Differences,77365,20th Century Fox,7559,1982
6606,Falco,53328,Warner Bros,6766,1983
7661,Produzione Straordinaria,72875,20th Century Fox,584,1933
22198,Stars Pictures,72875,20th Century Fox,6716,2009
22200,Visage Productions,72875,Sony Pictures,8257,1970
16106,Fantale Films,40350,Paramount,8802,1946
22770,Studio 37,14726,20th Century Fox,2975,1959
15874,W. Lee Wilder Productions,35543,Sony Pictures,959,1987
21892,Ascension Productions,60420,Universal Pictures,9655,1928
7490,TSBD Canada Productions,50619,20th Century Fox,5058,1975
7491,Zohar International,50619,Universal Pictures,168,2010
58321,TSBD Louisiana,50619,20th Century Fox,3163,1958
58322,TSBD Productions,50619,Warner Bros,6203,1934
5661,Cinema Center 100 Productions,107327,Sony Pictures,1541,2008
38909,Cinecrest,107327,Sony Pictures,2146,1937
78109,Norstar Entertainment Inc.,20859,Warner Bros,7994,1971
10247,Lip Sync Post,75900,Paramount,2304,1980
25205,Soficinéma 3,64124,Sony Pictures,8755,2013
5094,Merton Park Studios,30784,Universal Pictures,6153,1956
10442,Glendale Picture Company,79120,Sony Pictures,1283,1999
10443,Synchronicity Films,79120,Paramount,5308,1972
88473,Three Waters Productions,101124,Universal Pictures,9721,1931
36835,Reconstruction Pictures,61629,Universal Pictures,5681,2000
15757,TWC Asian Film Fund,38407,Warner Bros,3399,1944
91698,Filmi Domireew,125700,20th Century Fox,9782,1998
8806,CS2 Films,15157,Warner Bros,179,1944
11092,Ram Bergman Productions,30618,20th Century Fox,3766,1940
23398,Picturesque Films,30618,Warner Bros,6804,2002
13855,Hugo Productions,53457,20th Century Fox,3793,2007
10945,Taylor Media,51409,Sony Pictures,1821,1926
10948,La Pacte,51409,Universal Pictures,4504,1995
10949,Memento Films International,51409,20th Century Fox,6820,1968
10950,Screen Queensland,51409,Sony Pictures,7300,1958
10952,Coficup 2,51409,Paramount,5323,1994
24257,Amalgamated Film Enterprises,25834,Warner Bros,8747,2016
5563,Koncern TV- og Filmproduktion,19305,Paramount,5678,1968
25220,New Danish Screen,19305,Sony Pictures,4963,2008
20848,Rough House Pictures,57431,Paramount,9080,1953
74412,Objektív Filmstúdió Vállalat,29932,Paramount,4768,1994
7959,Extrafilm,11625,Sony Pictures,2726,1935
7960,Milimetros,9369,Universal Pictures,146,2015
20441,Hahn Film AG,9369,20th Century Fox,2013,1934
4888,M6 Studio,9642,Warner Bros,5451,1959
22841,Lightstream Pictures,75622,20th Century Fox,7817,1998
22842,Waypoint Entertainment,75622,Warner Bros,648,1926
22843,TheThird Mind Pictures,75622,20th Century Fox,4013,2020
22844,Amalgam Features,75622,Paramount,8670,1959
28381,Dr D Studios,65759,Universal Pictures,7343,1985
28382,Kennedy Miller Mitchell,65759,Paramount,1374,1989
2312,Tevere Film,43444,Universal Pictures,8161,2019
63225,Finecine,43444,Sony Pictures,1817,2021
27453,Factor-Altman-Mirell Films,66488,Warner Bros,5214,2011
54598,Schulberg Productions,80555,Warner Bros,9758,1941
4933,Pine-Thomas Productions,85639,Sony Pictures,1389,2020
19901,HighRoad Entertainment,56601,20th Century Fox,9218,1978
19903,Lone Runner Entertainment,56601,Sony Pictures,6516,1924
19904,Kenio Films,56601,Sony Pictures,9856,1937
19905,"Perfect Game, The",56601,Universal Pictures,9826,1930
17135,Magic Violet,91550,Sony Pictures,5513,1927
23159,Shifting Gears Entertainment,62046,Warner Bros,5540,1939
7625,Automatik Entertainment,70074,Paramount,4111,1994
14654,EMJAG Productions,70074,Universal Pictures,7654,1978
20356,Millar Gough Ink,70074,Universal Pictures,1320,2010
25876,Headshot Films,70074,20th Century Fox,268,2012
71884,Snowman Enterprise,13396,Paramount,583,1944
88955,Dansk Biograf Compagni,174593,Universal Pictures,8001,1977
21348,China Film Media Asia Audio Video Distribution Co.,38264,Sony Pictures,9737,1938
21349,Visual Capture,38264,Universal Pictures,9615,1921
37230,Lianhua Film Company,112698,Universal Pictures,3873,1977
2502,Ceskoslovenský Státní Film,77381,Universal Pictures,114,1985
14669,George King Productions,87911,20th Century Fox,4391,1926
13644,Studioul Cinematografic București,36662,Universal Pictures,5132,1970
25716,Captivate Entertainment,49040,Universal Pictures,9966,2014
942,Fin Août Productions,1254,20th Century Fox,3035,1952
49694,YouTube,66150,Paramount,5644,1994
49695,LG,66150,Warner Bros,3963,1932
95940,Dream Cinema,25653,20th Century Fox,9290,1929
22310,Atlantic Swiss Productions,101173,20th Century Fox,8067,1978
23558,Hermetof Pictures,101173,Universal Pictures,4305,1957
23559,Magna Films,101173,Universal Pictures,1054,1939
23560,Kalkronkie,101173,Warner Bros,2172,2004
23561,Artemis Films,101173,Universal Pictures,6746,1933
23563,Lonely Dragon,101173,Sony Pictures,4031,2007
44091,Magnolia Mae Films,101173,Universal Pictures,521,1959
50976,Max Baer Productions,42450,Universal Pictures,3455,1926
73342,Return to Mississippi Productions,61896,Sony Pictures,358,1988
63846,Third Films,20186,Warner Bros,7745,1925
43849,Casa de Filme Unu,123712,Sony Pictures,7757,1959
93666,Casa de Filme Cinci,123712,20th Century Fox,3097,1972
6633,Voltage pictures,70577,Sony Pictures,2067,2018
12137,Aura Film Partnership,70577,Paramount,4931,1928
27331,Frantic Films Live Action Productions,70577,20th Century Fox,1528,1984
8518,LBI Entertainment,74465,Universal Pictures,4247,1939
33817,Yellow Bird,65754,20th Century Fox,7771,1925
47479,Ground Control,65754,Warner Bros,4920,2015
18859,Watergate Films,16939,Warner Bros,3509,1996
8717,Chrysalis Films,73873,Sony Pictures,9473,1958
11428,Mesfilms,52274,20th Century Fox,5484,1940
27564,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),52274,Universal Pictures,621,1956
32814,Catalan Film and Television,52274,Warner Bros,3639,1931
8111,Apaches Entertainment,63207,Universal Pictures,8389,1989
13973,Regal films,25688,Paramount,5968,1934
13470,Inimitable Pictures,46641,Warner Bros,646,1940
13471,Sweet180,46641,Sony Pictures,5123,2004
19649,Key Pix Productions,24833,Paramount,1120,2011
37892,Keystone Entertainment,24833,20th Century Fox,4300,2019
63907,Santa Buddies Productions,24833,Universal Pictures,4375,2000
11702,Euroatlantica,45138,Warner Bros,3421,1965
7792,Noodles Production,74518,Paramount,207,1990
23638,Les Films Esplanade,74518,Paramount,9164,2006
23640,Les Films du Territoire,74518,Warner Bros,3368,2005
7094,Level-5,41066,20th Century Fox,6761,1929
84882,Aamu Filmcompany,293114,20th Century Fox,7271,2001
84883,Elokuvayhtiö Oy Aamu,293114,Sony Pictures,9488,1985
24048,Prototype,76487,20th Century Fox,9007,1995
10700,American Cinema International,74523,Sony Pictures,2662,1958
37081,ESX Productions,74523,Paramount,4612,1941
8536,Leverage Management,77866,Warner Bros,493,2005
8537,Closest to the Hole Productions,77866,20th Century Fox,6023,1961
8538,Farraday Films,77866,Sony Pictures,954,2005
8539,Leverage Entertainment,77866,Paramount,2960,1925
22164,Produzioni Artistiche Internazionali,74878,20th Century Fox,1851,1971
60399,Central Film Office of the Iranian Ministry of Culture,43984,Universal Pictures,975,1956
86273,Rappaport Productions,148503,Paramount,7901,2003
10389,Raincreek Productions,78461,20th Century Fox,5980,1925
78958,Farrell Paura Productions,63574,Paramount,8993,1992
78959,Gospel Truth Pictures,63574,Warner Bros,9476,1948
21544,Alce Producciones LTDA.,37006,Warner Bros,2972,2020
33279,Ad Vitam Production,95538,Warner Bros,8904,1988
47745,Sydney Lumet Productions,184795,Universal Pictures,7605,1970
11423,Estudio Mariscal,63498,Warner Bros,9826,1996
11424,Fernando Trueba Producciones Cinematográficas S.A.,63498,Universal Pictures,969,1946
11425,ICF Institut Català de Finances,63498,Warner Bros,5054,2006
11426,Institut Català de les Indústries Culturals,63498,Paramount,4269,1956
5749,Pierpoline Films,39072,20th Century Fox,8309,1965
7970,Bord Cadre Films,81527,20th Century Fox,4620,2017
8342,Black Orange,53128,Warner Bros,4503,1944
51411,Cineart Production,33684,20th Century Fox,5625,1956
48538,Blinker Filmproduktion GmbH,72721,Warner Bros,2003,1942
75673,Atacama Productions,72721,Warner Bros,2618,2011
88979,Cronomedia,72721,Sony Pictures,7995,1945
10387,Woodhaven Production Company,79465,Sony Pictures,3758,1995
49928,Putrefactory Limited,79896,Sony Pictures,4978,1971
49929,Wanko Toys,79896,Universal Pictures,3449,1922
19151,Bokomotiv Freddy Olsson Filmproduktion,57829,Sony Pictures,9595,1992
10188,Aleph Media,47383,Warner Bros,6620,1998
13362,Preferred Content,38541,Paramount,492,1991
34994,Julijette,38541,Sony Pictures,650,1947
46135,Ink Connection,38541,Sony Pictures,4632,2009
46136,BR Group,38541,Paramount,2836,1999
46137,Manitoba Film & Music,38541,Warner Bros,2745,1953
7740,UW4 Productions,52520,Universal Pictures,2102,2003
5955,Di Bonaventura Picture,49527,Sony Pictures,681,1984
16237,F.F. Associates,124210,Paramount,3492,2007
2392,Berwick Street Productions,8368,Warner Bros,1804,1948
8183,Harlequin Productions Ltd,60938,20th Century Fox,7070,1923
59577,LOTUS Film GmbH für ORF,31337,Universal Pictures,9820,1987
14635,Primary Productions,65760,Paramount,75,1981
19850,Sunrise Films,65760,Paramount,7996,1957
22815,Barry Films,65760,Paramount,7347,1986
24012,Indomitable Entertainment,65760,Sony Pictures,6603,1921
