directorID,department,gender,movieID,job,name,age,awards
52fe4d48c3a36847f82588b5,Directing,1,174325,Director,Whoopi Goldberg,49,4
52fe46b7c3a36847f810e59b,Directing,2,45241,Director,Henry Koster,59,5
52fe47fbc3a368484e0e3deb,Directing,2,70490,Director,Duke Mitchell,75,3
52fe4bff9251416c910ec3f1,Directing,0,158990,Director,Quentin Dupieux,49,5
5858f25cc3a368258c061023,Directing,2,430985,Director,Al Waxman,36,2
52fe4b299251416c750fa463,Directing,2,144231,Director,Henry Jaglom,40,0
5400c6a20e0a2658de002cf7,Directing,0,289336,Director,Klaus Härö,36,2
52fe4ecc9251416c75162b6f,Directing,2,228407,Director,پیمان معادی,43,1
52fe44d0c3a368484e038831,Directing,2,25583,Director,Hannes Holm,69,4
52fe48e69251416c9109c09f,Directing,2,84283,Director,Destin Cretton,53,9
52fe4599c3a36847f80d0319,Directing,2,40593,Director,Kevin Connor,67,1
52fe4857c3a368484e0f3fdb,Directing,2,72091,Director,Curtis Harrington,60,0
54b2f55a92514107e0003bf0,Directing,0,317246,Director,Luis Estrada,39,3
57b8a4a39251411bf10004c9,Directing,2,290075,Director,Jung Ji-woo ,66,0
52fe4cf6c3a36847f82472f1,Directing,1,170399,Director,Mary Lambert,47,0
52fe44a3c3a368484e02e505,Directing,0,24671,Director,Vincent Ward,63,5
52fe4d1cc3a368484e1d7a83,Directing,2,206408,Director,Cédric Klapisch,39,9
52fe48a0c3a368484e1028c3,Directing,2,73554,Director,Ulli Lommel,39,4
52fe469d9251416c9105a0ed,Directing,2,38189,Director,Wong Kar-wai,42,4
52fe4b4c9251416c750fe6f5,Directing,2,145059,Director,Wong Kar-wai,54,2
52fe4d8bc3a368484e1ef165,Directing,2,211024,Director,Frederick Wiseman,56,1
52fe4983c3a36847f819e26f,Directing,0,59145,Director,Julien Leclercq,54,1
52fe46429251416c9104e8a5,Directing,2,37351,Director,Bruno Podalydès,66,7
543e6a37c3a36825000022f7,Directing,2,297560,Director,Alekos Sakellarios,65,1
52fe4aafc3a36847f81dc1a7,Directing,2,109259,Director,Paul Mazursky,49,1
52fe47d9c3a368484e0dce29,Directing,0,69746,Director,Mehdi Ben Attia,50,1
52fe4a2cc3a36847f81be7a1,Directing,2,104067,Director,D.W. Griffith,49,4
52fe4a7fc3a36847f81d15ff,Directing,2,107430,Director,Larry Cohen,53,0
52fe4e699251416c91130cab,Directing,2,253077,Director,Louis C.K.,59,0
52fe4e18c3a368484e20deaf,Directing,2,216369,Director,Joaquim Leitão,56,8
52fe4570c3a368484e05ae6f,Directing,2,27960,Director,Mahsun Kırmızıgül,75,0
52fe4419c3a368484e00f48d,Directing,2,21435,Director,Patrice Leconte,56,8
52fe49ebc3a368484e14744f,Directing,0,79919,Director,Benjamin Cantu,67,0
52fe4962c3a36847f81973d9,Directing,2,58427,Director,Nicolas Roeg,55,2
52fe46dac3a36847f8115cd9,Directing,0,45930,Director,Albert Magnoli,58,3
52fe47a3c3a36847f8140891,Directing,2,49729,Director,Jean-François Davy,47,1
52fe49c09251416c910b7939,Directing,2,87358,Director,Phil Karlson,45,4
52fe4a72c3a36847f81ce5ed,Directing,2,106828,Director,Godfrey Reggio,53,2
52fe481ac3a36847f81581f7,Directing,0,52147,Director,Çağan Irmak,65,1
52fe4c5e9251416c910f2be3,Directing,0,190341,Director,Valentin Vaala,60,6
52fe4f12c3a36847f82bba4b,Directing,2,246320,Director,Bernard Campan,63,4
52fe4f12c3a36847f82bba51,Directing,2,246320,Director,Pascal Légitimus,59,0
52fe4f12c3a36847f82bba45,Directing,2,246320,Director,Didier Bourdon,72,0
52fe4af99251416c750f4305,Directing,2,143049,Director,Scott Coffey,46,4
52fe4591c3a36847f80ce7cb,Directing,0,40435,Director,Hua Shan,50,1
52fe4d1ac3a36847f824ebdb,Directing,0,172120,Director,Erin Davies,40,0
52fe4bb5c3a36847f8210911,Directing,2,117426,Director,Norman Mailer,48,3
52fe44d79251416c9101ea23,Directing,0,32547,Director,Fernando E. Solanas,42,1
577f18879251413ac1001868,Directing,0,219931,Director,Fernando E. Solanas,43,1
52fe49e9c3a368484e146d37,Directing,2,79869,Director,Corey Michael Eubanks,47,2
55d64c3c9251416706000129,Directing,2,355515,Director,Douglas Sirk,59,0
52fe45d7c3a36847f80dd775,Directing,2,41639,Director,Ezra Edelman,35,2
52fe4abc9251416c750ec409,Directing,0,141635,Director,Joe Swanberg,68,1
52fe4c37c3a368484e1ad0d9,Directing,0,137646,Director,Heidi Ewing,52,1
52fe4c37c3a368484e1ad0df,Directing,0,137646,Director,Rachel Grady,49,0
52fe4e579251416c9112e699,Directing,2,252841,Director,Imtiaz Ali,39,2
52fe4f33c3a36847f82c507d,Directing,2,248507,Director,Dany Boon,67,6
5343c6400e0a2679ad0057f3,Directing,0,220724,Director,Gordon Chan,39,0
52fe4bbac3a368484e196d37,Directing,2,133715,Director,Hall Bartlett,73,1
52fe497b9251416c750c9835,Directing,2,95243,Director,Peter Greenaway,46,0
52fe4bb3c3a36847f821026b,Directing,1,117375,Director,Penny Woolcock,38,10
52fe4bf59251416c75113351,Directing,1,149862,Director,Laura Mañá,53,0
5340e0170e0a2679ad001459,Directing,2,121113,Director,Val Guest,74,3
52fe4ec2c3a36847f82a62a5,Directing,2,241968,Director,Paco León,61,1
52fe4cbfc3a36847f823d147,Directing,0,167983,Director,Marcelo Galvão,47,2
52fe4bbd9251416c7510c881,Directing,2,148044,Director,Helmut Käutner,65,1
52fe468e9251416c91058243,Directing,1,38049,Director,Anne Fontaine,54,7
52fe458cc3a36847f80cd8c9,Directing,0,40346,Director,Corey Yuen Kwai,63,1
52fe458cc3a36847f80cd8c3,Directing,0,40346,Director,Jeffrey Lau,70,2
54184766c3a36819ae0030b5,Directing,1,45514,Director,Mira Nair,43,5
52fe4ab2c3a36847f81dcd35,Directing,2,109404,Director,Rob Reiner,72,1
52fe47a9c3a368484e0d324f,Directing,2,68827,Director,Michel Audiard,72,1
52fe448ac3a368484e028979,Directing,2,24202,Director,Stanley Tucci,50,1
52fe48929251416c91091269,Directing,0,83201,Director,Raman Hui,69,5
52fe4ec29251416c7516161f,Directing,1,228202,Director,Julia Rezende,64,0
52fe47369251416c9106dbe3,Directing,2,39853,Director,Joseph Barbera,65,2
52fe47369251416c9106dbd7,Directing,2,39853,Director,William Hanna,70,3
52fe470c9251416c91068693,Directing,2,39293,Director,Otto Preminger,45,8
52fe4886c3a368484e0fd22d,Directing,0,72962,Director,Josh Cooley,54,1
59cec4a59251412edb004ee0,Directing,0,248390,Director,Lionel Steketee,44,0
52fe4f32c3a36847f82c477b,Directing,2,248390,Director,Fabrice Eboué,59,3
52fe469cc3a368484e09a41b,Directing,0,63143,Director,Celine Danhier,56,0
52fe4a289251416c750dfa2d,Directing,2,99119,Director,Gaël Morel,52,0
52fe4cedc3a368484e1cd497,Directing,0,204113,Director,Miklós Jancsó,60,0
533517959251410985001413,Directing,2,111250,Director,Scott L. Montoya,75,0
52fe4e08c3a368484e20a741,Directing,2,215743,Director,Kim Ki-duk,64,2
53b2a244c3a3682ee6007917,Directing,1,51486,Director,Tamra Davis,53,10
52fe4d6dc3a368484e1e8ac3,Directing,2,209799,Director,Errol Morris,69,10
547aacfcc3a36848e3001afb,Directing,0,65170,Director,John Pilger,35,0
52fe44d8c3a368484e03a335,Directing,2,25706,Director,Albert Pyun,57,2
52fe4d99c3a368484e1f1f71,Directing,2,211603,Director,Edward L. Cahn,37,7
52fe4750c3a36847f812edcf,Directing,2,47956,Director,Charles B. Pierce,71,3
52fe4d229251416c9110bcb9,Directing,2,196027,Director,Daniel Alfredson,49,2
52fe44e6c3a368484e03d4ed,Directing,2,25951,Director,Shinya Tsukamoto,45,1
52fe45f6c3a368484e078e4b,Directing,0,29721,Director,Zak Bagans,75,3
52fe45f6c3a368484e078e51,Directing,0,29721,Director,Nick Groff,59,2
52fe494b9251416c910a8c71,Directing,2,85564,Director,Victor Salva,47,4
52fe4e629251416c75154a67,Directing,1,225564,Director,Valérie Lemercier,58,3
52fe4e799251416c75157999,Directing,0,226269,Director,James Cullen Bressack,53,0
52fe47b7c3a368484e0d5b95,Directing,2,69054,Director,Ben Wright,60,10
52fe4e5ac3a36847f828ba59,Directing,2,236417,Director,Michael Feifer,58,0
52fe48b3c3a36847f8174ef3,Directing,0,54919,Director,Peter Watkins,51,1
52fe4aebc3a36847f81e896d,Directing,2,110958,Director,Keith Allen,68,10
52fe46ef9251416c91064a93,Directing,2,38980,Director,Art Linson,36,4
52fe495a9251416c750c552f,Directing,2,94478,Director,David Mackenzie,67,0
52fe4da7c3a368484e1f531f,Directing,2,212231,Director,John Stockwell,61,1
52fe45e0c3a36847f80df811,Directing,2,41847,Director,Sidney Lumet,73,8
52fe47dbc3a368484e0dd393,Directing,2,69780,Director,Jon Hall,60,7
52fe49c59251416c750d2cff,Directing,2,96912,Director,Jack Webb,37,0
52fe4d45c3a36847f8257dfd,Directing,2,174162,Director,Peter Hyams,47,1
52fe48c7c3a36847f8178e2f,Directing,2,55335,Director,Erik Skjoldbjærg,70,2
52fe48f2c3a36847f8181be1,Directing,1,56171,Director,Mary Lambert,57,0
52fe4c739251416c910f5569,Directing,0,190950,Director,Sam Hoare,59,1
52fe4cee9251416c7512a50f,Directing,0,185949,Director,Jacques Demy,53,2
52fe4a75c3a36847f81cf017,Directing,2,106938,Director,Nick Willing,50,7
52fe4d719251416c911164f3,Directing,0,198185,Director,Craig Gillespie,72,0
52fe4c9c9251416c910fa701,Directing,2,192133,Director,John Ridley,57,2
52fe4717c3a36847f8122e29,Directing,2,46941,Director,Alan J. Pakula,52,2
52fe4592c3a36847f80cec39,Directing,2,40458,Director,Jonathan Hensleigh,39,2
52fe4ebc9251416c751608bf,Directing,2,228028,Director,Michael Rosenbaum,74,0
52fe4b4fc3a36847f81fd745,Directing,2,114574,Director,Jared Cohn,38,9
52fe47b6c3a36847f8144247,Directing,2,50028,Director,Connie Stevens,51,2
52fe4df79251416c911221bf,Directing,2,250605,Director,Daniel Gillies,42,2
5799b426c3a3682d4f000a3c,Directing,0,140783,Director,Friðrik Þór Friðriksson,46,2
52fe465cc3a36847f80fab7f,Directing,2,43741,Director,Stephen Poliakoff,43,7
52fe4be9c3a36847f8218fa7,Directing,0,118887,Director,Richard C. Sarafian,50,0
52fe4644c3a36847f80f5727,Directing,2,43387,Director,Arthur Lubin,54,3
52fe4e6fc3a368484e22081f,Directing,0,219823,Director,Gérard Blain,59,1
53b4aec30e0a2676cf0008a8,Directing,0,264723,Director,Gérard Blain,65,0
52fe46cfc3a368484e0a4f81,Directing,0,64246,Director,Keiichi Hara,67,4
52fe48f99251416c750b94ad,Directing,2,92323,Director,Paul Mazursky,65,0
54428c6c0e0a26633600240e,Directing,2,88059,Director,Mika Kaurismäki,36,2
52fe4cebc3a368484e1ccd0b,Directing,0,204007,Director,Mariano Ozores,74,0
52fe4786c3a36847f813a77d,Directing,2,49104,Director,Elia Suleiman,40,0
52fe48b89251416c91096029,Directing,0,83721,Director,Derek Yee Tung-Sing,40,3
52fe4d7e9251416c91117f89,Directing,0,198453,Director,Gérard Blain,57,0
52fe4bc49251416c7510d5e5,Directing,2,148243,Director,Jean Painlevé,49,4
52fe46e1c3a368484e0a8e71,Directing,2,64627,Director,Rainer Erler,71,2
52fe4869c3a36847f8165cb1,Directing,2,53482,Director,Paolo Sorrentino,56,0
52ff4a84925141735912d214,Directing,2,250551,Director,Ali Zafar,68,0
52fe466a9251416c91053c4b,Directing,2,37737,Director,Anurag Basu,42,0
52fe468cc3a36847f81050d5,Directing,2,44527,Director,Benoît Jacquot,72,3
52fe47dbc3a36847f814bfeb,Directing,2,50916,Director,James Parrott,38,7
52fe44a59251416c91017ff3,Directing,1,31896,Director,Julie Davis,71,2
52fe47fbc3a368484e0e3bf7,Directing,2,70476,Director,Peter Werner,72,3
54d0fa5a9251413e0b001e99,Directing,0,82120,Director,Louis Lumière,36,1
52fe4ec5c3a36847f82a6ccd,Directing,2,242088,Director,Michael Winterbottom,52,5
52fe4865c3a36847f816527f,Directing,2,53425,Director,Charlie Chaplin,53,0
52fe478b9251416c7509d48f,Directing,2,18628,Director,Yves Robert,64,0
52fe4bc5c3a36847f8213293,Directing,2,117959,Director,Henry King,53,6
52fe4a88c3a36847f81d384f,Directing,2,107828,Director,Ho Meng-Hua,54,3
52fe4760c3a36847f8132645,Directing,0,48347,Director,Sylvain Chomet,40,2
55010a0ac3a36826b9000eaf,Directing,2,30057,Director,Adam Bernstein,65,0
55010a20925141282f001bb8,Directing,0,30057,Director,John Flansburgh,67,7
5312a87fc3a36829e2003689,Directing,1,146428,Director,Larisa Shepitko,74,1
568e2d39c3a36859020023ed,Directing,0,33209,Director,Kevin Dunn,49,3
52fe4d69c3a36847f825f98f,Directing,1,176069,Director,Ela Thier,49,7
543f2e3fc3a3685e48000856,Directing,2,297677,Director,Eliseo Subiela,65,0
52fe4d7e9251416c91117fb3,Directing,2,198460,Director,Sergey Bondarchuk,75,7
52fe4cdbc3a368484e1ca081,Directing,2,203245,Director,Edward L. Cahn,61,0
532877a89251413d860000bf,Directing,2,259761,Director,David F. Sandberg,48,0
52fe4a0d9251416c910c1907,Directing,2,89092,Director,Ray Milland,57,3
52fe4950c3a368484e125315,Directing,2,76846,Director,Lasse Hallström,63,0
54fa4ba39251413ab5000437,Directing,2,329227,Director,Oliver Stone,46,2
547aa950925141298a003f0d,Directing,0,267539,Director,John Pilger,65,2
56a3f6699251417202003ec4,Directing,1,288130,Director,Liz Garbus,73,2
52fe4563c3a368484e0578d5,Directing,2,27740,Director,Larry Cohen,52,1
52fe49ef9251416c910bda73,Directing,2,88285,Director,Phillip Noyce,70,0
52fe49b79251416c910b66f1,Directing,0,87151,Director,Bryan Forbes,67,3
52fe4d02c3a36847f8249b39,Directing,0,171061,Director,Gianfranco Rosi,65,0
52fe4cda9251416c911024b9,Directing,2,193827,Director,D.W. Griffith,64,2
52fe46fb9251416c7508a061,Directing,2,16986,Director,Alex Jones,39,9
5373a0f5c3a36815300015a4,Directing,2,95966,Director,Gordon Parks Jr.,68,4
5354f1d9c3a3681da00055ee,Directing,2,265832,Director,Des McAnuff,74,0
52fe49509251416c910a9631,Directing,0,85633,Director,Les Blank,38,0
539e4d040e0a2603c00000cd,Directing,2,276843,Director,Andy Hamilton,39,3
539e4d0c0e0a2603b00000c1,Directing,0,276843,Director,Guy Jenkin,50,10
52fe4517c3a368484e047ed7,Directing,2,26750,Director,Alex Jones,67,10
5338201ac3a3680e8f003857,Directing,0,154653,Director,Sergei Parajanov,72,1
52fe49489251416c750c30cf,Directing,2,94069,Director,Umberto Lenzi,44,1
52fe4609c3a36847f80e8a99,Directing,2,42553,Director,D.W. Griffith,46,0
52fe4c8c9251416c7511dd8f,Directing,2,182799,Director,Adrian Pasdar,40,0
52fe4741c3a36847f812b9fd,Directing,2,47703,Director,Sergei M. Eisenstein,50,9
52fe4a919251416c750e67a1,Directing,2,140481,Director,Alex Gibney,63,0
52fe4adc9251416c750f0909,Directing,0,142375,Director,Chris Marker,54,0
52fe4ad8c3a368484e16a129,Directing,0,126141,Director,Chris Marker,47,0
52fe460bc3a36847f80e9061,Directing,2,42581,Director,Frank Tashlin,49,1
52fe4516c3a368484e047b05,Directing,2,26730,Director,Chuck Jones,72,0
52fe4689c3a36847f8104657,Directing,1,44445,Director,Maya Deren,37,0
52fe4a33c3a36847f81c080d,Directing,1,104378,Director,Maya Deren,53,1
52fe48d59251416c91099be3,Directing,2,84062,Director,William Witney,75,1
52fe42eec3a36847f802da15,Directing,2,1285,Director,Santiago Segura,54,2
52fe4a77c3a36847f81cf78f,Directing,2,107034,Director,Carlo Lizzani,56,0
52fe4a8bc3a36847f81d4389,Directing,2,107928,Director,Carlo Lizzani,45,4
543b3ad3c3a36819a50041cf,Directing,2,297263,Director,Guy Maddin,75,3
52fe4ac9c3a368484e166f6b,Directing,2,125607,Director,Frans Zwartjes,38,2
52fe4859c3a36847f81630e7,Directing,0,53222,Director,Jérémy Clapin,40,0
52fe476cc3a36847f8134e6b,Directing,2,48585,Director,Peter Cornwell,64,2
52fe46539251416c75074c47,Directing,2,15377,Director,Alain Resnais,62,3
52fe45ca9251416c9103e809,Directing,0,36072,Director,Koji Yamamura,71,0
52fe4dfbc3a368484e208049,Directing,2,215379,Director,Jake Paltrow,43,0
52fe4734c3a36847f8128d21,Directing,2,47455,Director,Éric Rohmer,50,8
52fe4432c3a368484e01520d,Directing,2,22072,Director,Brett Sullivan,69,0
52fe4bc2c3a36847f82129e7,Directing,2,117869,Director,Fernando Fernán Gómez,43,3
52fe4734c3a36847f8128d17,Directing,2,47454,Director,Éric Rohmer,60,0
54e4941a9251417add002ddb,Directing,0,326038,Director,Alexander Sokurov,49,2
52fe4c45c3a36847f8225fef,Directing,0,161426,Director,Richard Kern,59,3
52fe495c9251416c750c5947,Directing,0,94513,Director,Abbas Kiarostami,44,5
52fe4b4bc3a368484e181ddd,Directing,0,129945,Director,Abbas Kiarostami,65,0
52fe48129251416c9107f39f,Directing,0,81424,Director,Cordell Barker,64,0
52fe4768c3a36847f8133f87,Directing,0,48504,Director,Richard Condie,62,0
52fe457fc3a36847f80cace7,Directing,0,40081,Director,Chang Cheh,68,7
52fe4768c3a36847f8133d9d,Directing,0,48488,Director,Cordell Barker,53,0
52fe484dc3a36847f816084f,Directing,2,52996,Director,Edgar Wright,39,5
52fe48509251416c91087f63,Directing,0,82424,Director,Angus MacLane,51,0
52fe4a1d9251416c750de3b3,Directing,2,98622,Director,Shane Acker,75,3
538cc825c3a3687152003146,Directing,0,273510,Director,Tim Fywell,36,2
52fe4a17c3a36847f81b8945,Directing,0,103081,Director,Tim Fywell,43,2
52fe43dfc3a368484e002f6b,Directing,2,20270,Director,William Kaufman,74,2
52fe4bb29251416c910e2d6f,Directing,0,157058,Director,Craig Moss,60,4
52fe48bac3a36847f8176327,Directing,2,55069,Director,Roel Reiné,37,1
52fe48f4c3a36847f8182035,Directing,2,56212,Director,Aleksey Balabanov,48,2
541e8e35c3a3687132005c33,Directing,0,17108,Director,Chu Yen-ping,75,1
52fe4771c3a368484e0c7173,Directing,2,67669,Director,Sidney J. Furie,62,8
52fe4a419251416c750e2eff,Directing,0,99819,Director,Gerardo Olivares,64,0
52fe4617c3a36847f80ec443,Directing,0,42757,Director,Christoffer Boe,35,1
52fe4800c3a368484e0e4c59,Directing,2,70575,Director,Joel Soisson,38,4
52fe4651c3a368484e08a2cb,Directing,2,61415,Director,Jean-Luc Godard,37,2
52fe4712c3a368484e0b35dd,Directing,2,65612,Director,Jean-Luc Godard,43,8
52fe4864c3a36847f8164d8f,Directing,2,53406,Director,Charlie Chaplin,57,7
52fe4863c3a36847f81649cd,Directing,2,53387,Director,Charlie Chaplin,35,0
52fe47bec3a368484e0d73b7,Directing,2,69204,Director,Walter Lang,53,0
52fe493ac3a36847f818fb6b,Directing,0,57563,Director,Chris Marker,58,8
52fe4666c3a36847f80fce13,Directing,2,43863,Director,W.S. Van Dyke,46,8
52fe47bac3a36847f81450fb,Directing,0,50114,Director,Uli Edel,51,10
52fe46bbc3a368484e0a0ba3,Directing,1,63787,Director,Christy Cabanne,60,0
54f070849251417974008099,Directing,2,71034,Director,Peter Masterson,53,2
52fe4ac5c3a36847f81e083d,Directing,2,109809,Director,Menahem Golan,56,6
52fe4b339251416c910d3125,Directing,2,152943,Director,Frans Zwartjes,48,10
52fe4e77c3a36847f8291fef,Directing,2,238203,Director,Hiroshi Shimizu,36,0
52fe4c969251416c7511f2ad,Directing,0,183108,Director,Nick Zedd,72,2
52fe4b659251416c75101907,Directing,2,145762,Director,Santiago Álvarez,62,0
52fe4bc79251416c7510dbef,Directing,2,148326,Director,Edward F. Cline,55,0
52fe4a85c3a36847f81d2c23,Directing,0,107682,Director,Derek Yee Tung-Sing,35,1
52fe49669251416c910ac183,Directing,2,85910,Director,Hal Ashby,70,0
52fe4b1fc3a36847f81f3961,Directing,2,112735,Director,Patrik-Ian Polk,59,2
52fe49e2c3a368484e1455fb,Directing,2,79723,Director,Steffen Haars,59,0
52fe49e2c3a368484e145607,Directing,0,79723,Director,Flip van der Kuil,64,2
52fe4938c3a368484e1208b9,Directing,2,76424,Director,Lonny Price,56,2
52fe4b65c3a368484e1871ad,Directing,2,130813,Director,Lloyd Bacon,43,2
52fe46a1c3a36847f8109979,Directing,0,44888,Director,Edward Dmytryk,69,0
530cd069c3a3685c2000134a,Directing,2,257093,Director,Victor Salva,71,8
52fe461b9251416c7506d61d,Directing,0,14808,Director,Jacob Cheung Chi-Leung,42,0
52fe48f3c3a36847f8181d0b,Directing,2,56178,Director,Augusto Genina,66,3
52fe43f3c3a368484e007913,Directing,2,20675,Director,Charles Brabin,35,1
52fe470d9251416c9106877d,Directing,2,39298,Director,Danny Lerner,68,0
52fe4c969251416c7511f2c3,Directing,0,183111,Director,Nick Zedd,69,9
52fe4c969251416c7511f2d1,Directing,0,183113,Director,Nick Zedd,61,6
52fe4c969251416c7511f2e9,Directing,0,183119,Director,Nick Zedd,49,1
52fe4b0a9251416c750f659f,Directing,0,143453,Director,Richard Kern,36,7
52fe4b0a9251416c750f65a5,Directing,0,143453,Director,Nick Zedd,38,2
52fe4c969251416c7511f31b,Directing,0,183127,Director,Nick Zedd,42,2
53089573c3a36841f0002573,Directing,1,162406,Director,Naomi Kawase,42,0
532478ba9251410d95000906,Directing,1,162437,Director,Naomi Kawase,72,1
531fc199c3a368574d0006e1,Directing,1,162442,Director,Naomi Kawase,62,0
558728dec3a368273b0061da,Directing,1,162435,Director,Naomi Kawase,44,5
52fe474f9251416c75094da7,Directing,2,17893,Director,Javier Fesser,70,1
52fe4d63c3a368484e1e68a1,Directing,2,209361,Director,David Frankel,65,2
53e502820e0a262b860070cd,Directing,1,285843,Director,Ruba Nadda,44,5
5987044992514153c800718c,Directing,0,248211,Director,Geethu Mohandas,75,1
52fe4475c3a36847f8097449,Directing,2,7267,Director,Pieter Kuijpers,74,1
52fe463e9251416c75072069,Directing,0,15149,Director,Rasmus Heide,48,1
53d2a78fc3a368776a00c144,Directing,2,283726,Director,François Ozon,43,1
54254ffe0e0a26178a0005f1,Directing,0,295087,Director,Olivier Baroux,47,1
52fe4885c3a368484e0fcfab,Directing,2,72933,Director,Shunji Iwai,62,0
52fe49ba9251416c910b6dc7,Directing,2,87235,Director,Louis Malle,59,1
52fe4dc29251416c7513fb69,Directing,2,221240,Director,James Larkin,41,2
54e812f59251412eb4001125,Directing,0,79151,Director,Jingle Ma,37,1
57ab05dfc3a36806df000b9e,Directing,2,294600,Director,David Rodriguez,42,3
52fe46b3c3a36847f810d4f7,Directing,0,45167,Director,Wanuri Kahiu,69,0
52fe47ccc3a36847f8148ecd,Directing,2,50571,Director,Liu Chia-Liang,49,2
52fe465e9251416c91052339,Directing,2,37641,Director,Joel Zwick,72,0
52fe46b0c3a36847f810cac5,Directing,2,45120,Director,Allan Arkush,63,0
52fe4435c3a368484e015c13,Directing,2,22124,Director,Liu Chia-Liang,70,8
52fe4b759251416c910daf89,Directing,0,155130,Director,Peter Watkins,60,0
52fe4d91c3a368484e1f0479,Directing,0,211247,Director, Yeon Sang-Ho,45,4
52fe454ac3a368484e051c95,Directing,2,27446,Director,Jacques Tourneur,71,2
52fe4c63c3a36847f822b8d7,Directing,2,163068,Director,Paul Sharits,60,4
533abc8cc3a36819c400584a,Directing,2,49467,Director,Jerzy Skolimowski,59,1
52fe44cdc3a368484e0379ef,Directing,1,25518,Director,Coline Serreau,67,2
52fe4586c3a36847f80cc17f,Directing,0,40192,Director,Eric Toledano,48,0
52fe4586c3a36847f80cc185,Directing,0,40192,Director,Olivier Nakache,61,5
58336f6fc3a36832ed003611,Directing,2,302496,Director,Stevie Long,73,0
534bfe92c3a3682ded002f8c,Directing,2,193411,Director,Edwin S. Porter,41,10
5616673b9251410d80011c48,Directing,2,64851,Director,Ken Annakin,48,1
52fe45acc3a36847f80d42fb,Directing,2,40953,Director,Ralph Thomas,62,0
52fe4cd49251416c75126e89,Directing,2,185057,Director,Elem Klimov,71,2
540a19f7c3a36879a50003bd,Directing,2,230836,Director,Doug Pray,61,0
52fe4c62c3a368484e1b5963,Directing,1,139380,Director,Debbie Isitt,53,0
59ddb9c392514124cd0867d2,Directing,2,276922,Director,Paul Leyden,62,5
52fe49c29251416c750d2883,Directing,2,96846,Director,George Sidney,47,0
52fe481cc3a368484e0e9bd7,Directing,0,70966,Director,Karen Shakhnazarov,36,10
547cba929251412d7c003720,Directing,2,307114,Director,Alan Clarke,55,9
52fe4727c3a36847f8126355,Directing,2,47259,Director,Paul Andrew Williams,72,0
52fe48559251416c910889c3,Directing,2,82469,Director,Prachya Pinkaew,43,1
52fe4b0a9251416c910cde75,Directing,2,151730,Director,Andy Warhol,63,0
52fe468bc3a36847f8104d59,Directing,2,44503,Director,Andy Warhol,55,0
52fe469fc3a368484e09ac69,Directing,0,63194,Director,Peter Watkins,56,0
52fe4adbc3a36847f81e5741,Directing,2,110552,Director,Prachya Pinkaew,35,9
52fe4b9ec3a36847f820c493,Directing,0,116762,Director,Ephraim Kishon,42,2
52fe4bea9251416c910e997f,Directing,2,158483,Director,Hayao Miyazaki,40,3
54c2240d9251416e6000cd29,Directing,2,23076,Director,Ferdinando Baldi,64,0
52fe4b20c3a368484e179115,Directing,2,128555,Director,Stelvio Massi,61,7
52fe4602c3a36847f80e71f1,Directing,0,42441,Director,Neri Parenti,71,0
52fe46b29251416c9105c9f7,Directing,2,38366,Director,Leonardo Pieraccioni,37,0
52fe4a65c3a368484e150f85,Directing,0,121510,Director,Pier Francesco Pingitore,39,8
52fe477cc3a36847f813860f,Directing,2,48935,Director,Carlo Vanzina,67,4
52fe48f49251416c9109dddf,Directing,2,84425,Director,Alberto De Martino,49,0
52fe4a33c3a36847f81c096f,Directing,2,104398,Director,Norman McLaren,62,0
52fe4f25c3a36847f82c0a03,Directing,2,247437,Director,Norman McLaren,50,0
52fe4b589251416c750ffe85,Directing,2,145337,Director,Norman McLaren,51,4
52fe4961c3a36847f81971ed,Directing,2,58414,Director,Wong Jing,62,4
52fe4b0cc3a36847f81ef7c3,Directing,0,112054,Director,Duccio Tessari,51,5
52fe4760c3a368484e0c3c5b,Directing,0,67314,Director,Antoine Blossier,49,1
52fe45e8c3a368484e075d4d,Directing,2,29542,Director,Charles Band,64,4
52fe4c869251416c7511d2c9,Directing,0,182528,Director,Luk Wyns,75,2
52fe44fdc3a368484e0426e7,Directing,2,26366,Director,Joel Gallen,74,2
52fe4f11c3a36847f82bb159,Directing,2,246213,Director,Norman McLaren,59,1
52fe4f18c3a36847f82bd3e3,Directing,2,246648,Director,Norman McLaren,55,5
52fe4f18c3a36847f82bd3e9,Directing,0,246648,Director,Grant Munro,74,1
52fe4b85c3a368484e18d043,Directing,2,132038,Director,Norman McLaren,58,10
52fe4c5dc3a36847f822a82b,Directing,2,162755,Director,Norman McLaren,38,5
52fe4dedc3a368484e2051fb,Directing,2,214948,Director,Norman McLaren,60,1
52fe4e52c3a368484e21a441,Directing,2,218658,Director,Norman McLaren,66,1
52fe4e52c3a368484e21a447,Directing,0,218658,Director,Evelyn Lambart,38,1
52fe4d8bc3a368484e1ef133,Directing,0,211017,Director,Evelyn Lambart,61,2
52fe4d8bc3a368484e1ef12d,Directing,2,211017,Director,Norman McLaren,38,1
53039b2d925141218c61ff30,Directing,0,128679,Director,Evelyn Lambart,51,1
52fe4b26c3a368484e17a71f,Directing,2,128679,Director,Norman McLaren,41,2
52fe4df2c3a368484e205e03,Directing,2,215061,Director,Norman McLaren,42,2
531211fa925141102a00262a,Directing,0,257561,Director,Grant Munro,57,1
531211ef925141102a002628,Directing,2,257561,Director,Norman McLaren,47,1
