DirectorID,Name,Gender,MovieID,Age,Awards
141172,Tanya Hamilton,1,48833,69,1
37302,Georges Franju,2,150838,46,4
19266,Larry Cohen,2,49684,30,5
77162,Rodrigo García,2,37080,54,5
3632,Richard Brooks,2,107592,72,3
7017,Roger Michell,2,83036,69,0
33727,Kaneto Shindô,2,40149,71,0
51918,Harmony Korine,0,46788,54,0
229418,Valerio Zurlini,0,48203,68,6
226662,František Vláčil,2,25908,64,3
1171039,Valentin Vaala,0,238362,32,3
110511,Ding Sheng,0,35138,66,1
40863,Joe Swanberg,0,48204,73,4
45400,Greta Gerwig,1,48204,73,0
8635,Buster Keaton,2,23282,59,0
13953,Edward F. Cline,2,23282,67,1
8635,Buster Keaton,2,38705,63,2
13953,Edward F. Cline,2,38705,41,1
228989,Ravi Chopra,2,39839,48,5
8635,Buster Keaton,2,51357,66,0
13953,Edward F. Cline,2,51357,73,2
84736,Ivan Passer,2,56448,46,2
5696,Bruce Beresford,2,33870,39,0
8635,Buster Keaton,2,51359,41,4
13953,Edward F. Cline,2,51359,45,4
34949,Lucy Walker,1,50420,53,3
90204,José Mojica Marins,0,30914,48,5
226662,František Vláčil,2,247124,37,3
57270,Robert Schwentke,2,72413,60,0
216925,Margaret Brown,0,14639,50,3
8635,Buster Keaton,2,50704,46,1
13953,Edward F. Cline,2,50704,52,0
119430,Luigi Comencini,2,56402,66,0
8635,Buster Keaton,2,51362,45,3
13953,Edward F. Cline,2,51362,35,3
8635,Buster Keaton,2,25770,37,0
13953,Edward F. Cline,2,25770,54,3
105153,Vicente Aranda,2,25482,47,6
17835,Ricky Gervais,2,198391,54,0
27014,Jan Troell,2,79118,41,0
20718,Claude Berri,2,62570,44,4
129937,Hélène Cattet,0,43950,55,0
129938,Bruno Forzani,0,43950,70,2
938146,Wladyslaw Starewicz,2,90272,74,0
59611,Pascal Laugier,0,21198,55,1
54767,Mika Kaurismäki,2,223613,61,3
228376,Yael Hersonski,0,58772,39,3
59357,Teddy Newton,2,40619,45,4
414,Alan C. Blomquist,2,23077,36,5
3632,Richard Brooks,2,94608,46,4
146964,Kenneth Anger,2,46787,52,3
163998,Carol Morley,1,111239,55,0
18854,Martin Ritt,2,107774,50,2
81437,Philippe Falardeau,2,61783,51,0
86290,Derek Jarman,0,58937,36,4
103360,Arch Oboler,2,48481,43,1
72266,Éric Besnard,2,13652,44,2
74257,Peter Joseph,2,54293,36,0
25854,Lucas Belvaux,2,71732,38,4
95901,Bruno Dumont,2,72852,37,5
64061,Fred Schepisi,2,32122,52,1
18574,Budd Boetticher,2,43046,58,5
32919,Anthony Asquith,2,79180,47,0
108536,Lee Hae-Jun,0,18438,60,2
50739,Enzo G. Castellari,2,87906,59,5
1002601,Lisandro Alonso,2,114246,68,1
71797,Alex Gibney,2,45274,64,7
26775,Liu Chia-Liang,2,32520,47,0
40,Orson Welles,2,31987,71,0
30956,Jesús Franco,2,31987,68,6
57832,Daniel Lee,2,14538,46,0
68,Fritz Lang,2,92332,43,9
113337,Aleksey Balabanov,2,20993,60,7
19842,José Luis Cuerda,2,36505,53,0
72191,Pupi Avati,2,57424,64,2
131186,Tetsuya Nakashima,0,54186,73,0
28976,Jack Bender,2,113885,74,1
1032,Martin Scorsese,2,54793,63,0
65133,Marcus Raboy,0,25186,32,0
107720,Dmitriy Kiselev,2,31162,66,1
107721,Aleksandr Voytinskiy,2,31162,72,1
84460,Chaz Thorne,0,15182,69,8
108847,Timo Koivusalo,0,103751,55,4
81157,Sebastián Borensztein,2,62342,52,3
980124,Eduard Cortés,0,81414,73,2
1558,Søren Kragh-Jacobsen,2,15837,68,4
1927,Blake Edwards,2,42531,44,1
131685,Elia Suleiman,2,44898,33,3
109083,Ertem Eğilmez,2,83651,58,9
13496,Marleen Gorris,0,96529,51,1
557984,Kirill Serebrennikov,2,64484,54,3
962903,Celina Murga,1,48596,42,4
97278,Atıf Yılmaz,2,31412,47,6
716,Emile Ardolino,2,73191,62,3
229604,Clio Barnard,0,59266,45,0
52849,Louis C.K.,2,45523,74,1
5281,Spike Lee,2,30599,71,0
20665,Rachid Bouchareb,2,47904,73,4
121402,Louis J. Gasnier,0,36821,31,0
132452,Im Sang-soo,0,61952,64,5
122740,Sergiu Nicolaescu,0,141241,71,0
76381,David Butler,2,106515,63,0
67451,Delbert Mann,2,185263,59,1
25009,Raul Inglis,2,14252,42,3
11572,Carl Theodor Dreyer,2,157856,42,0
126125,Bill Plympton,0,42521,47,1
257628,Kira Muratova,0,97039,61,1
150975,Hong Sang-soo,2,57859,61,0
108847,Timo Koivusalo,0,38944,64,0
116155,Ere Kokkonen,2,55408,68,4
8246,Barry Levinson,2,56822,58,2
10620,Ulli Lommel,2,28723,58,0
37627,Dany Boon,2,52077,73,4
981854,Janet Grillo,1,70264,45,8
2303,Wim Wenders,2,57276,73,2
909996,Sadao Yamanaka,0,84237,39,2
121585,Raúl Ruiz,2,52049,59,5
562290,Billy Chan,0,50507,54,7
4645,Barbara Albert,1,79072,68,4
112588,Kirby Dick,2,87945,49,1
1044178,Jaime Humberto Hermosillo,0,222600,34,2
3072,Daniel Lapaine,2,47171,30,3
227839,Michael Goldbach,2,58446,59,0
937722,Margot Benacerraf ,0,89688,32,1
1173690,Forgács Péter,2,263532,74,4
116155,Ere Kokkonen,2,55763,43,3
116155,Ere Kokkonen,2,55761,59,1
21452,John Rich,2,169788,33,3
80602,Tyler Perry,2,35688,47,0
93905,Allan Dwan,2,148675,66,1
11435,Howard Hawks,0,95854,54,4
32427,W.S. Van Dyke,2,95854,30,0
87267,Francesco Rosi,2,62382,44,0
116155,Ere Kokkonen,2,55754,38,7
83784,Jan Švankmajer,2,18888,44,0
1071,Tom Tykwer,2,53256,53,0
116155,Ere Kokkonen,2,55756,33,7
116155,Ere Kokkonen,2,55759,41,3
6778,John Guillermin,2,64158,66,3
236592,Michael Goi,2,63197,66,5
19457,Mark Robson,2,109258,72,0
227239,Cristiano Bortone,0,57965,35,3
150975,Hong Sang-soo,2,86262,68,2
133471,Vilgot Sjöman,0,45690,53,4
3776,Jean-Luc Godard,2,32691,40,2
28615,Éric Rohmer,2,37189,42,2
128107,Gianni Amelio,2,24189,63,1
8636,Cecil B. DeMille,2,115425,54,1
19069,Claude Chabrol,0,31303,36,4
99436,Chang Cheh,0,28039,33,2
58053,Pang Ho-cheung,2,60785,37,2
64815,Robert Iscove,2,44117,49,1
95320,Rodrigo Cortés,0,48453,58,2
115226,Eric Mendelsohn,2,68412,74,3
30008,Leo McCarey,2,111678,39,4
587928,Emilio Aragón,0,50004,72,3
84515,Katherine Brooks,1,68174,63,6
65994,Andrew Lau,0,47854,55,4
5602,David Lynch,2,44257,70,2
65569,Emmanuel Mouret,0,51851,32,3
1087383,Johan van der Keuken,2,191060,35,6
1963,Danièle Thompson,1,14688,34,2
110347,William K.L. Dickson ,0,105158,34,4
68993,Godfrey Reggio,2,54220,52,3
93396,Jacob Tierney,2,46584,38,2
39298,Margarethe von Trotta,1,50722,64,0
72197,Ferzan Ozpetek,2,40794,49,1
589264,Darezhan Omirbayev,0,162453,71,7
15254,Emir Kusturica,0,105287,64,3
230217,Adrián Caetano,2,49913,47,2
21113,D.A. Pennebaker,2,100776,46,6
57492,Morgan Spurlock,2,58492,53,2
1032,Martin Scorsese,2,421510,32,2
95040,Pietro Germi,0,17974,61,4
93396,Jacob Tierney,2,64320,64,3
548474,Wong Jing,2,63721,67,0
71174,Tsai Ming-liang,2,53520,42,1
550175,Michel Brault,2,69765,54,1
56506,William Dear,2,21141,38,1
123695,James Nguyen,2,40016,33,2
532227,Arturo Ripstein,0,246749,43,1
16860,Miranda July,1,54662,66,0
11649,Cameron Crowe,2,72744,63,1
834,Otto Preminger,2,52278,40,0
2428,Ernst Lubitsch,2,52278,70,2
579183,Lau Lauritzen Jr.,2,99272,32,5
1140106,Bodil Ipsen,0,99272,57,3
10346,Robert Bresson,2,55847,58,1
133932,Urszula Antoniak,1,45806,38,0
936763,Carla Garapedian,0,81783,32,0
17582,Nikos Nikolaidis,2,75865,54,2
98631,Adam Wingard,2,44950,63,0
71353,Fernando E. Solanas,0,132227,41,2
29755,Erle C. Kenton,0,131732,71,0
96199,Liz Garbus,1,67885,38,4
85696,Parmeet Sethi,2,37822,44,1
76904,Brigitte Roüan,1,57714,69,0
90508,Ruairi Robinson,0,59852,54,4
8452,Andrei Tarkovsky,2,45590,34,1
228172,Aleksandr Gordon,0,45590,40,0
8636,Cecil B. DeMille,2,70803,63,2
142618,Adam Curtis,2,75375,53,2
1089399,Bartosz Konopka,2,129427,44,3
549971,Maryam Keshavarz,1,60421,67,0
500061,Matt Osterman,2,70636,37,1
49892,Fernando Di Leo,0,58402,34,0
119294,Abbas Kiarostami,0,126004,55,0
119294,Abbas Kiarostami,0,117404,47,5
33064,Henry Koster,2,61645,35,3
78996,Antonio Hernández,0,80122,66,1
588822,Radu Jude,2,80115,42,2
550684,Cindy Meehl,1,67273,57,0
2801,Andrzej Wajda,2,440178,34,5
624719,Sergei Gerasimov,2,109991,42,0
1093719,Peter B. Hutton,0,131792,46,0
71797,Alex Gibney,2,75803,69,2
18161,Simon Verhoeven,2,75969,74,2
18533,Errol Morris,2,69480,61,2
38507,Francis Veber,2,18916,58,0
9789,Robert Altman,2,104449,32,1
20638,Han Sanping,0,69310,69,1
134026,Huang Jianxin,0,69310,63,0
11528,Jean Renoir,2,43845,69,5
1012088,James Benning,2,138535,56,0
39012,Peter Bogdanovich,2,94623,42,1
226553,Mahamat-Saleh Haroun,0,57602,74,3
19266,Larry Cohen,2,27012,62,0
18907,Richard Quine,2,60387,35,2
53935,Dito Montiel,2,74536,53,4
99436,Chang Cheh,0,36261,48,0
79656,John Schultz,2,52472,45,6
83784,Jan Švankmajer,2,19034,69,2
1032,Martin Scorsese,2,75964,57,0
21657,Vera Farmiga,1,50875,62,1
40506,Ulrich Seidl,2,56489,70,1
8500,John Ford,0,185292,42,3
143035,Edward Yang,2,54421,72,4
146438,Bertrand Bonello,2,84427,74,4
2332,Christian Petzold,2,94336,54,8
2675,Darren Lynn Bousman,2,51248,71,4
1427193,Aleksey German Jr,0,12428,65,2
26205,James Bobin,0,64328,56,1
96627,André Téchiné,2,64983,67,2
1212412,Larry Shaw,2,131914,36,0
83046,Jean-Claude Brisseau,2,64124,34,3
105866,Marco Bellocchio,2,24185,72,1
586002,Andrew Haigh,2,79120,74,0
71353,Fernando E. Solanas,0,46770,60,0
56871,Blair Underwood,2,22165,52,1
103603,Alex Law,0,39693,71,2
591426,Marcin Wrona,2,68634,39,1
2216,Gary Rydstrom,2,13060,61,2
76381,David Butler,2,29879,72,1
118772,Abderrahmane Sissako,0,47226,59,3
468,Stephen Daldry,2,64685,68,0
29595,Rouben Mamoulian,2,79887,60,0
17016,Neil Jordan,0,125769,47,2
2765,Nicholas Ray,0,80555,65,1
27339,Peter Hall,2,182129,31,0
122740,Sergiu Nicolaescu,0,36662,43,1
80107,Akihiko Shiota,0,104465,42,0
11649,Cameron Crowe,2,74465,58,2
92960,Jin Yimeng,0,24986,41,1
19656,Sebastian Gutierrez,2,59006,68,2
10696,Famke Janssen,1,53100,31,4
472630,Dee Rees,0,73939,61,0
32096,Pierre Granier-Deferre,0,74878,42,7
1087383,Johan van der Keuken,2,269963,56,2
1077999,Mark Rappaport,0,148503,70,2
78845,Arthur Lubin,2,112655,46,3
78120,Daniel Adams,2,15346,69,3
233480,Xavier Durringer,2,65233,60,2
77076,Michael Corrente,2,79465,63,1
13563,Norman Jewison,2,42990,53,0
921570,Julia Loktev,1,82321,74,0
2333,Harun Farocki,2,115150,64,1
225009,Pablo Larraín,2,56815,35,1
119624,Anna Biller,1,24870,48,1
96369,Carlos Saura,2,25774,59,0
138006,Frederick Wiseman,2,82269,36,3
6817,Agnès Varda,1,54436,39,5
95111,Dziga Vertov,2,45176,70,6
131785,Douglas Barr,2,57343,61,1
97202,Kenji Mizoguchi,2,244115,63,3
26760,Tsui Hark,2,48492,57,5
95111,Dziga Vertov,2,153845,44,1
146793,Alberto Lattuada,2,93834,59,1
66512,Tom Brady,2,67911,66,6
1884,Steven Soderbergh,2,42409,58,2
1077999,Mark Rappaport,0,288094,51,1
95111,Dziga Vertov,2,144611,33,0
118135,Louis Mouchet,2,37621,49,0
104025,David M. Rosenthal,2,73700,61,4
583927,Birgit Möller,0,86099,65,2
121247,Lloyd Ingraham,2,112485,33,1
1601664,Robert Gardner,2,84001,56,0
532227,Arturo Ripstein,0,106199,46,2
10001,William Wyler,2,108155,41,2
157119,Bill Kalmenson,2,158920,51,0
24481,René Féret,0,62116,46,5
109598,Šarūnas Bartas,2,32708,39,0
21311,Wesley Ruggles,2,184507,30,1
13899,G.W. Pabst,2,46813,51,3
13848,Charlie Chaplin,2,53410,55,0
13848,Charlie Chaplin,2,53403,47,4
13848,Charlie Chaplin,2,53424,43,3
144821,Vsevolod Pudovkin,2,167112,58,4
134811,Kōji Wakamatsu,2,46101,41,0
72266,Éric Besnard,2,52349,65,0
7482,Julian Schnabel,2,45595,64,0
30008,Leo McCarey,2,144326,41,2
138006,Frederick Wiseman,2,114412,36,3
213613,Lynn Hershman Leeson,1,55245,58,4
78188,Whit Stillman,2,82533,40,3
67813,Baltasar Kormákur,2,33569,62,6
16137,Kenji Kamiyama,2,44734,35,3
240740,Daniel Junge,2,89191,44,1
1299467,Sharmeen Obaid-Chinoy,1,89191,61,0
545084,Tigmanshu Dhulia,0,96398,40,3
70301,Matthew Leutwyler,2,75576,52,0
96199,Liz Garbus,1,70845,55,0
69371,Jean-Marc Vallée,2,85033,63,2
29226,Julian Jarrold,2,206997,63,4
1047948,Edoardo Leo,2,109979,58,0
89411,Lee Hirsch,0,84404,33,4
43553,Jerzy Skolimowski,2,121942,46,4
80387,Priyadarshan,2,54081,64,1
89838,Leo Penn,2,68752,42,0
42741,Dominique Abel,2,89287,70,0
144791,Fiona Gordon,1,89287,68,3
144792,Bruno Romy,0,89287,44,3
1092208,Jonas Mekas,2,105583,58,5
17582,Nikos Nikolaidis,2,131476,58,2
5834,Robert Stevenson,2,109016,40,0
933739,Zal Batmanglij,2,86812,61,0
110347,William K.L. Dickson ,0,104396,31,3
8965,Roland Joffé,0,45054,43,0
11983,Alain Resnais,2,61296,49,1
33166,René Clair,2,44473,51,1
1050201,Peter Tscherkassky,0,110650,40,0
179632,Philip Rosenthal,0,64836,56,0
146964,Kenneth Anger,2,65421,32,1
146964,Kenneth Anger,2,43337,46,0
1119016,Rashid Nugmanov,2,20847,73,0
30477,Peter Werner,2,63193,57,3
18626,Andy Warhol,2,195056,58,4
119337,Dong-hun Choi,2,40171,50,0
16556,Jack Starrett,2,29860,45,4
7918,Bud Luckey,2,13062,66,1
74142,Roger Gould,0,13062,49,2
7879,John Lasseter,2,13927,35,5
1092208,Jonas Mekas,2,148811,48,3
110347,William K.L. Dickson ,0,16624,34,4
11649,Cameron Crowe,2,105567,32,0
7879,John Lasseter,2,13926,30,0
139433,Jon Moritsugu,2,183386,67,5
130300,Aluizio Abranches,0,44125,44,1
121216,Hawley Pratt,0,43580,63,0
1092208,Jonas Mekas,2,148807,64,3
7879,John Lasseter,2,13928,54,4
70520,Shane Meadows,2,25048,53,5
56435,Stephen T. Kay,2,55680,41,1
225160,Paolo Genovese,2,56909,47,5
45989,Ted Nicolaou,2,34125,44,0
562365,Gustavo Taretto,2,76696,73,0
133398,Quentin Dupieux,0,49084,45,2
54441,James Ivory,2,77287,56,0
71929,Benoît Delépine,2,21145,37,1
71930,Gustave de Kervern,2,21145,54,3
17582,Nikos Nikolaidis,2,133523,46,1
43553,Jerzy Skolimowski,2,133373,58,0
81502,Pete McCormack,2,84383,37,0
55761,Veit Harlan,0,265579,44,1
163998,Carol Morley,1,83540,56,1
62157,Josh Stolberg,2,83403,36,4
67642,Sebastian Dehnhardt,2,70808,32,4
56207,Philippe Garrel,2,149145,58,1
69237,Joe Berlinger,2,84347,73,4
85551,Giovanni Veronesi,0,20069,53,0
72191,Pupi Avati,2,42399,32,0
19003,Heidi Ewing,0,84190,49,4
19006,Rachel Grady,0,84190,44,1
138006,Frederick Wiseman,2,47059,54,8
158473,Bill Marchant,0,47462,59,1
42287,Leslie Zemeckis,1,91911,43,4
25236,Johnnie To,0,45397,36,1
58052,Wai Ka-Fai,0,45397,46,1
586285,Rúnar Rúnarsson,2,91913,73,1
26852,Joshua Leonard,2,74830,49,3
105574,Adrián García Bogliano,0,123359,65,2
228856,Kevin Brownlow,2,197726,38,7
1100017,J. Stuart Blackton,0,370044,67,0
117075,Henry Jaglom,2,53898,51,0
34580,Henri Verneuil,2,151232,31,1
72205,Shari Springer Berman,1,292547,53,2
72206,Robert Pulcini,2,292547,37,5
11218,Alfonso Cuarón,2,49971,40,1
84277,Lars Molin,0,80059,42,3
21113,D.A. Pennebaker,2,57722,46,1
115891,Chris Hegedus,1,57722,37,2
82949,Koreyoshi Kurahara,2,95503,50,5
133471,Vilgot Sjöman,0,50950,47,0
3210,Sean Stone,2,122804,59,1
120552,Hy Averback,2,59897,47,9
91277,Esmé Lammers,0,48770,60,5
585182,Mads Brügger,2,84172,67,2
3045,P.J. Hogan,2,126797,61,2
1510280,Joe Anderson,0,288117,40,0
37362,Henry King,2,56558,74,2
932316,Milagros Mumenthaler,0,85544,54,4
59879,David Trueba,2,84308,62,3
10713,Eric Idle,2,32694,67,0
108012,Hiroshi Inagaki,2,20528,70,0
10620,Ulli Lommel,2,42939,37,0
11154,Matt Ross,2,84166,40,0
9789,Robert Altman,2,132961,51,0
3224,Stephen Frears,0,59517,53,1
33781,Gilles Grangier,0,59434,70,0
108012,Hiroshi Inagaki,2,49363,46,0
17623,Guillaume Nicloux,0,62012,41,2
82289,Jean-Paul Lilienfeld,2,16277,61,0
33064,Henry Koster,2,83098,44,0
97579,Guy Maddin,2,288146,45,1
1228033,Austin Jack Lynch,0,285594,51,0
145797,Jack Haley Jr.,2,238397,57,2
83736,Chen Chi-Hwa,0,46114,49,0
18563,Georges Lautner,0,33360,62,4
18565,Michel Audiard,2,33360,39,6
149793,Garrett Brawith,0,70863,69,3
18897,Jackie Chan,2,19274,61,2
10885,Kenneth Tsang,0,19274,62,5
1282595,Hervé P. Gustave,2,220106,31,3
146481,Michel Munz,0,26152,62,0
146484,Gérard Bitton,0,26152,62,1
63937,Albert Pyun,2,28790,70,5
63589,Debbie Isitt,1,49522,42,1
24279,Paolo Taviani,2,96821,59,0
24281,Vittorio Taviani,0,96821,62,3
91484,Robert Lamoureux,2,93289,42,4
62410,Sammo Hung,2,25539,55,0
62410,Sammo Hung,2,18707,51,2
204484,Ken Burns,2,142051,68,0
1173690,Forgács Péter,2,288288,31,3
1336,Jet Li,2,15770,67,0
166393,Scott Marshall,2,76297,68,1
213438,Kenny Bee,2,147590,55,4
144257,Marc Esposito,2,19099,44,1
10601,Joseph L. Mankiewicz,2,86778,63,3
147113,Jason Woliner,2,30587,71,1
46280,Antoine de Caunes,2,14419,73,0
233485,Denis Thybaud,0,61658,69,2
72197,Ferzan Ozpetek,2,47953,40,0
140909,Zak Knutson,2,95511,32,1
140908,Joey Figueroa,2,95511,35,0
28523,Dietrich Brüggemann,2,130736,38,3
149793,Garrett Brawith,0,99223,35,7
1009255,Jason Trost,0,86304,38,9
99496,Raymond De Felitta,2,105790,68,1
14606,Albert Dupontel,2,35436,60,0
33727,Kaneto Shindô,2,44165,61,1
39853,Val Guest,2,33303,70,4
1038004,Alan Brown,0,103516,41,0
1139399,Sara Lamm,1,45360,37,7
22020,Barbara Kopple,1,135545,37,1
88084,Luis Prieto,2,115276,57,8
60438,Michael Landon Jr.,2,74549,49,4
109314,Don Hertzfeldt,2,147538,36,4
29226,Julian Jarrold,2,60917,40,1
65429,Kunihiko Yuyama,0,115223,49,0
65429,Kunihiko Yuyama,0,88557,45,1
84998,Kwak Kyung-taek,0,32168,33,1
72624,John Duigan,2,105676,35,0
1496,Tod Browning,2,162678,51,2
794782,Matthew Akers,0,84309,55,1
64278,Michael Feifer,2,28101,32,2
20442,Roschdy Zem,2,68178,70,2
4451,Mark Webber,2,84191,71,0
21031,Alejandro Agresti,2,288151,43,8
1044255,Alex Ross Perry,2,83125,40,0
1134936,Thor Heyerdahl,2,20088,47,1
64331,Shim Hyung-Rae,2,70829,41,1
36086,Peter Richardson,0,14614,52,4
5629,Freddie Francis,2,74397,41,0
116531,Travis Betz,0,36628,42,1
76367,Kjell Sundvall,0,50006,54,2
1005696,Mani Haghighi,2,114962,74,0
135534,Léa Pool,1,89750,48,2
72343,Jørgen Leth,0,57436,65,6
589264,Darezhan Omirbayev,0,125541,74,9
17510,Ol Parker,0,90369,37,0
80384,Paul Andrew Williams,2,127370,58,0
563461,Stan Brakhage,2,97514,61,1
37360,Henry Hathaway,0,53657,73,1
1046110,Peter Kubelka,2,141419,47,0
47061,Jörn Donner,0,257716,35,0
47061,Jörn Donner,0,55167,47,7
912,Larry Ferguson,2,236035,48,6
1052867,Bruce Conner,2,128682,51,0
563461,Stan Brakhage,2,126132,66,1
548816,Pierre Étaix,0,143796,61,1
57617,Jeffrey Lau,0,85502,70,0
26959,Samuel Fuller,0,86244,32,2
548816,Pierre Étaix,0,148820,57,2
138006,Frederick Wiseman,2,71809,39,5
89914,Elliott Nugent,2,80890,64,3
12180,Mamoru Oshii,2,62301,58,2
1151834,Joe Robert Cole,2,169730,44,3
10076,Lewis Gilbert,2,72882,62,0
556471,Ana Katz,1,68047,36,2
42993,Martin Donovan,2,281583,41,1
112674,Rolf de Heer,0,120399,59,0
67106,Robert Sarkies,2,119634,50,0
94089,James Lew,2,20989,60,0
80307,Andy Cadiff,2,18034,53,6
5281,Spike Lee,2,127509,49,0
1051358,Srđan Karanović,0,111098,66,0
16137,Kenji Kamiyama,2,127544,33,1
1009298,Goran Paskaljević,0,148034,57,3
84648,Brent Huff,2,224992,73,0
1086408,Sean Garrity,0,128136,49,7
582632,Lisa Leeman,1,81579,53,5
937129,Jean-Xavier de Lestrade,0,89049,61,2
5090,Adrian Grenier,2,54994,70,3
17282,Takashi Miike,0,55956,65,0
4319,Stacy Peralta,2,84179,63,1
548658,Tatsumi Kumashiro,0,76809,65,4
1246494,Jonathan Miller,0,71508,31,0
87203,Rob Stewart,0,128201,44,0
939128,Kim Tae-yong,2,91073,63,2
83985,Scott Wiper,2,23705,65,0
132257,Giuliano Montaldo,2,82662,35,6
96546,Chor Yuen,0,66209,68,0
77104,Charles Sturridge,2,139463,71,4
18626,Andy Warhol,2,108419,41,2
31155,Fred Olen Ray,2,40852,32,4
99436,Chang Cheh,0,45736,74,1
96546,Chor Yuen,0,64988,47,2
935136,Jean-Marie Straub,0,104871,69,5
935137,Danièle Huillet,1,104871,50,1
5281,Spike Lee,2,31715,44,1
26882,Kiyoshi Kurosawa,2,72834,62,2
72194,Haile Gerima,2,149155,64,3
74118,Philippe Le Guay,2,156236,55,1
33064,Henry Koster,2,64143,37,6
1166966,Artavazd Peleshian,0,44357,65,0
55394,Cle Shaheed Sloan,0,54120,59,1
137467,Ben Wheatley,2,42151,52,4
117794,Chris Morris,2,26146,71,3
143011,Steve Balderson,0,39193,73,5
108464,Isaac Julien,2,99453,43,9
13848,Charlie Chaplin,2,53405,43,1
229164,Mike Stoklasa,2,103970,31,0
1035398,Jay Bauman,2,103970,66,0
26182,Alain Cavalier,0,63212,34,3
110283,Bob Byington,2,97609,67,5
115174,Daniel Ribeiro,2,72660,74,0
12891,Joss Whedon,2,91739,70,0
13848,Charlie Chaplin,2,53392,43,0
13848,Charlie Chaplin,2,53411,68,4
49855,Gaël Morel,2,51844,54,1
63208,Tommy Chong,2,25111,49,1
77885,Blayne Weaver,2,112161,31,2
130030,Chantal Akerman,1,104739,68,4
638550,Kristi Jacobson,1,84198,35,3
930628,Lori Silverbush,0,84198,46,2
21037,Prince,2,38178,54,0
58729,Albert Magnoli,0,38178,57,2
1081282,Noriaki Tsuchimoto,2,125374,31,3
74734,Fredrik Lindström,2,67272,64,8
107533,Cristi Puiu,0,180050,66,0
84074,Jay Karas,0,101449,34,0
35318,Ken Annakin,2,120555,30,0
5629,Freddie Francis,2,80368,69,1
1140441,Dawn Porter,1,159005,41,4
21863,Sebastian Junger,2,159166,65,0
35911,Patrick Bouchitey,2,60824,74,1
9897,Shirish Kunder,0,129507,52,1
71797,Alex Gibney,2,216755,60,0
52374,Bruce Davison,2,117856,40,1
213602,Nina Davenport,0,127905,39,0
448563,Laurent Boutonnat,0,77728,32,1
547781,Danfung Dennis,2,74310,43,3
118711,Xu Zheng,0,151743,45,2
12123,Jesse Vint,2,205798,39,0
931930, Davide Manuli,0,124091,58,7
55156,Mai Zetterling,1,204128,39,2
24380,Édouard Molinaro,2,65958,41,4
71570,Justin Chadwick,2,47559,59,0
74971,Jem Cohen,2,128133,70,0
56212,Eric Khoo,0,83114,30,0
1012317,Marlon Rivera,0,83272,34,0
114004,Noah Buschel,0,136466,49,1
56349,Victor Salva,2,25756,37,6
123515,Alex Karpovsky,2,129854,72,1
82335,Richard Glatzer,0,214091,41,0
82337,Wash Westmoreland,0,214091,30,2
45989,Ted Nicolaou,2,52022,49,0
97618,David DeCoteau,2,27651,57,2
99314,Yılmaz Erdoğan,2,57892,72,2
176484,Marc Munden,0,64820,66,4
13848,Charlie Chaplin,2,50775,66,8
44879,Gilbert M. Anderson,2,53407,41,0
89518,Mack Sennett,2,53374,66,2
89563,Mabel Normand,1,53374,73,6
67767,Hal Needham,2,81996,57,4
108072,Ruba Nadda,1,121676,44,1
76171,Noboru Iguchi,2,85656,35,7
84981,Brian Trenchard-Smith,0,25666,73,0
1186362,Govindan Aravindan,2,256382,49,6
119294,Abbas Kiarostami,0,154413,43,0
146717,Pascal Thomas,0,77776,31,2
69309,Lucía Puenzo,1,188761,38,5
3224,Stephen Frears,0,196355,66,0
1143378,Edouard Deluc,0,161073,49,1
145352,Yılmaz Güney,0,126560,55,1
231756,Sandy Tung,2,49162,58,7
1140474,Marta Cunningham,1,159015,30,4
50583,Adam Rifkin,2,17025,64,3
548474,Wong Jing,2,172782,35,2
142857,Çağan Irmak,0,81708,66,4
1200398,Mila Turajlic,1,81622,34,1
567933,Chris Peckover,0,74008,62,1
19864,Rosa von Praunheim,0,153196,43,3
1213778,Michael J. Weithorn,0,65056,41,1
65452,Mike Leigh,2,187569,71,0
21031,Alejandro Agresti,2,56949,49,0
556912,Lê Thanh Sơn,2,55208,53,0
78013,Dallas Jenkins,2,42950,72,5
147113,Jason Woliner,2,96924,63,1
6558,Gordon Parks,2,84324,54,3
8373,Nicolas Boukhrief,2,21776,58,1
1141879,Spencer McCall,0,159988,68,0
558102,P. Ramlee,2,70224,60,1
54222,Jean-Paul Salomé,2,58258,72,4
18627,Paul Morrissey,0,4578,52,2
148011,Jari Halonen,0,293092,73,6
123515,Alex Karpovsky,2,137312,67,3
2166,Sergio Castellitto,2,121642,49,2
67075,Sion Sono,2,80662,52,2
55149,John Paizs,0,27294,74,7
1003188,Miguel Gonçalves Mendes,0,94639,45,4
40863,Joe Swanberg,0,134372,71,0
1188,Kim Ki-duk,2,155096,37,2
59466,Jamie Babbit,1,136850,50,3
17520,Cédric Klapisch,2,58043,30,3
76171,Noboru Iguchi,2,39260,37,0
57090,Brett Leonard,0,40448,58,5
774,"Daniel Petrie, Jr.",2,223389,61,7
1193575,Terry McDonough,0,210024,67,0
5970,Pier Paolo Pasolini,2,49152,34,5
69786,Giovanni Guareschi,0,49152,51,0
201,Michel Gondry,2,167502,63,0
78013,Dallas Jenkins,2,15216,30,0
1744,Robert Wise,2,164123,55,0
959211,Michèle Ohayon,1,132812,72,4
88820,Jean Rollin,2,29129,39,0
221966,Christoforos Papakaliatis,0,172499,59,0
22301,Liam Lynch,2,230170,47,0
