movieID,title,Released,runtime,Popularity,keywords
4956,Christine,1958-12-19,100.0,0.631242,"lieutenant, vienna austria, opera singer, turn of the century"
55596,Christmas in Connecticut,1992-04-13,93.0,0.914122,"holiday, connecticut, christmas"
149023,Christmas Oranges,2012-08-12,100.0,1.355787,christmas
71114,Cleopatra,2003-08-14,104.0,0.691817,
64679,Cleopatra,1999-05-23,177.0,1.37675,"egypt, power, ancient rome, greed, politics, cleopatra, history, revenge, death, evil plot, marc anthony, julius caesar"
15460,A French Gigolo,2008-10-08,105.0,1.703275,"eroticism, prostitution, woman director"
39213,Coach,2010-06-13,0.0,3.708888,
74974,Code Name: Emerald,1985-09-07,95.0,0.658885,
32079,Cohen and Tate,1988-01-01,86.0,2.083318,
119213,Cold Around the Heart,1997-11-07,96.0,0.905505,hitchhiker
131475,Cold Blooded,2012-07-31,87.0,1.686185,
59996,Cold Heart,2001-02-10,95.0,0.719804,
144471,"Cole Younger, Gunfighter",1958-03-30,78.0,0.489777,"two guns belt, cole younger"
158426,Intersections,2013-01-29,101.0,4.501117,"murder, car accident, desert"
41035,Torture Garden,1967-11-01,96.0,0.668281,"exhibit, carnival, greed, anthology, murder, sideshow, show"
39239,British Sounds,1970-01-01,54.0,0.027537,
26298,Here and Elsewhere,1976-09-15,53.0,0.479079,"revolution, plo, marxism, multiculturalism, war, domestic life, film grammar, woman director"
61415,Meetin' WA,1986-04-23,26.0,0.006359,
65612,Keep Your Right Up,1987-09-19,82.0,0.416594,
53412,A Night in the Show,1915-11-20,25.0,2.718023,
53406,By the Sea,1915-04-29,15.0,0.577051,"black and white, silent film"
53387,Mabel's Married Life,1914-06-20,17.0,0.217682,
244838,Lettera Amorosa,1995-01-01,5.0,0.140834,
244836,The Ballad of Johnny Guitar,1996-05-01,3.0,0.209215,short
154188,Conserva Acabada,1990-09-27,12.0,0.007795,
253959,The Love of the Three Pomegranates,1979-03-10,25.0,1.1e-05,folklore
199336,Sophia de Mello Breyner Andresen,1969-01-01,19.0,0.071819,
293028,Death of a Nation - The Timor Conspiracy,1994-03-18,60.0,0.081766,
256679,The Secret Country: The First Australians Fight Back,1986-01-01,60.0,0.410375,
12076,Elsk meg i morgen,2005-09-23,90.0,0.466995,
55472,Colt .45,1950-07-20,74.0,0.098794,gun
51649,Colt Comrades,1943-06-18,67.0,0.006208,"cattle rustling, hopalong cassidy"
25896,Coming Soon,1999-06-08,96.0,1.570062,"orgasm, wealth, manhattan, new york city, woman director, tights"
172008,Complicit,2013-02-16,99.0,1.113566,"terrorism, politcs"
201847,Compulsion,2013-06-21,88.0,2.681705,"cooking, kitchen, anorexia, neighbor, break-up, audition, missing person, police investigation, vomiting, movie actress"
250608,Concrete Blondes,2013-05-02,92.0,1.139789,
69204,Coney Island,1943-06-18,96.0,0.003053,"musical, coney island"
289314,Olive Kitteridge,2014-11-02,233.0,6.029457,"miniseries, woman director"
265180,Leviathan,2014-09-24,140.0,6.312412,
147533,The Russian Novel,2013-09-19,140.0,0.049885,
216156,Still Life,2013-11-28,92.0,4.999237,"funerals, south london"
140979,Electronic Labyrinth THX 1138 4EB,1967-03-14,15.0,0.727025,dystopic future
57563,Level Five,1997-02-19,106.0,0.323039,
87492,Foxcatcher,2014-05-19,134.0,8.10357,"biography, wrestling, sport, based on true story"
80680,Baby Needs a New Pair of Shoes,1974-11-01,86.0,0.11544,blaxploitation
68715,Illusion of Blood,1965-07-25,76.0,0.39949,
122047,Ladies of Leisure,1930-04-05,99.0,0.500752,"painter, artist, party, model"
44092,Reign of Assassins,2010-09-01,117.0,3.442786,"martial arts, sword fight, wuxia"
31418,Everybody Dies But Me,2008-05-21,80.0,0.689004,"high school, school, woman director"
63069,Bank Holiday,1938-01-27,86.0,0.787832,"holiday, nurse, train station, hotel, beach, romance, brighton, hospital, pier, seaside, sleeping on the beach"
53853,The Emperor's Candlesticks,1937-07-02,89.0,0.113817,"spy, sleigh, candlestick"
196802,Romance in Manhattan,1935-01-11,73.0,0.118509,"new york, taxi, immigrant, chorus girl"
112501,Sazen Tange and the Pot Worth a Million Ryo,1935-06-15,92.0,0.363569,hidden treasure
31879,The Princess Comes Across,1936-05-22,76.0,0.168696,
106635,It's Love I'm After,1937-11-20,90.0,1.328313,
81113,Thirty Day Princess,1934-05-18,74.0,0.471635,"loan, impersonation"
97193,You Belong to Me,1941-10-22,94.0,0.265943,
43863,Personal Property,1937-03-19,84.0,0.116248,
199534,Wolf Creek 2,2013-08-30,106.0,6.842107,"tourist, australia, psychopath, sequel, slaughter, decapitation, slasher, torture, series of murders, extreme violence, violence, evil man, australian outback"
95874,Two-Faced Woman,1941-11-30,90.0,0.519817,"dual identity, magazine, marriage, twins, elopement, ski lodge, ski instructor"
82239,Love Is News,1937-02-26,77.0,0.488481,"reporter, heiress, scoop"
90523,Dark Journey,1937-07-02,77.0,0.315879,"spy, world war i, baron, espionage, female spy"
14459,Storm Warning,2007-05-17,86.0,4.677101,"island, sadism, castration, psychopath, revenge, gore, survival, torture, brutality, violence, killer, attempted rape, mutilation, isolated farmhouse, ozploitation"
41234,Blind Alley,1939-05-11,69.0,0.735964,"hostage, home invasion, psychiatrist, warden"
87925,The Last Journey,1936-04-27,66.0,0.039118,railroad
57749,The Clinic,2010-10-10,94.0,4.927278,
185567,Zulu,2013-12-04,110.0,6.826661,
140276,The Road to Glory,1936-09-04,103.0,0.107913,
27341,The Sign of Four: Sherlock Holmes' Greatest Case,1932-08-14,75.0,0.086068,sherlock holmes
77951,Walking With Dinosaurs,2013-12-18,87.0,8.883866,"dinosaur, 3d"
52010,"Ultramarines: A Warhammer 40,000 Movie",2010-12-10,76.0,2.88558,
75258,Secret of the Wings,2012-08-17,92.0,9.32058,"winter, fairy tale, cold, separation, duringcreditsstinger, woman director, fairies"
25475,Tinker Bell and the Lost Treasure,2009-09-03,81.0,10.200558,
50114,Tyson,1995-04-29,110.0,3.877556,"new york, based on novel, boxer, funeral, world champion, champion, biography, from rags to riches, sport, celebrity, based on true story, african american, death of mother, father figure, heavyweight champion, 1980s, professional athlete, heavyweight boxer"
99785,The Conductor,2012-03-29,86.0,0.433841,
41545,Tsar,2009-11-04,119.0,2.183093,
41842,Taxi Blues,1990-09-07,110.0,0.862404,"taxi driver, jazz musician"
59101,Confessions of an Opium Eater,1962-06-20,85.0,0.301024,"san francisco, destiny, adventurer"
85518,Confidence Girl,1952-06-20,81.0,0.315559,
292498,Confidentially Connie,1953-03-12,74.0,0.092012,"campus, screwball"
63787,Convicted,1931-11-01,63.0,0.044505,suspense
71034,Convicts,1991-01-01,93.0,0.456911,
91580,Cool Blue,1990-02-27,87.0,0.515866,"california, painter, sex, obsession, inspiration, love, search"
50119,Cool Dog,2011-01-04,88.0,1.587201,
17699,Coral Reef Adventure,2003-02-14,46.0,1.766292,"diving, ocean, coral reef, nature, imax, short, fiji"
14666,Cougar Club,2007-01-01,93.0,5.556157,"cougar, college graduate"
61856,Courage of Lassie,1946-11-08,92.0,0.703422,"amnesia, army, car crash, rancher, military life, lassie"
36597,Wuthering Heights,2009-01-18,142.0,8.747636,woman director
105528,Cowgirls n' Angels,2012-05-25,92.0,2.490032,"rodeo, texas, horse, girl, cowgirl, missing father"
57573,Craig Ferguson: Does This Need to Be Said?,2011-02-19,65.0,0.252693,
160019,Crash Dive,1997-03-28,87.0,0.899066,
134688,D.L. Hughley: Reset,2012-07-14,58.0,0.046078,stand-up comedy
15501,Dane Cook: Vicious Circle,2006-09-04,132.0,1.864719,stand-up comedy
18434,Crazy,2008-03-02,106.0,1.507401,"assassination, guitar, jazz, vororte, doctor"
16080,Crazy Eights,2006-10-31,80.0,7.621915,"deja vu, stuffed animal"
232866,And So It Is,1966-11-06,75.0,0.640637,"rape, revenge"
89602,Crazy Mama,1975-06-01,83.0,0.015278,"nudity, arkansas, car chase, cross country, goodyear blimp"
74295,Crime and Punishment,1983-12-02,93.0,1.473622,
101330,Light Years Away,1981-05-20,107.0,0.702793,
109809,Crime and Punishment,2002-06-01,126.0,0.533618,
59838,Critic's Choice,1963-04-13,100.0,0.149068,"psychologist, critic"
2089,Cutaway,2000-08-26,104.0,5.206363,"miami, parachuting, independent film, drug, fbi agent"
290729,Sniper: Legacy,2014-09-29,94.0,3.544629,
293633,Catch Hell,2014-10-10,98.0,7.115612,"kidnapping, twitter, actor"
152943,Pentimento,1979-02-01,78.0,0.195532,
290542,You're Not You,2014-10-10,104.0,6.800456,
35917,Crime in the Streets,1956-06-10,91.0,0.632498,"street gang, juvenile delinquent"
52364,Crisis,1950-07-07,95.0,0.442558,"brain tumor, vacation, dictatorship, doctor, brain surgeon"
57738,Cross My Heart,1987-12-13,0.0,0.469374,
24091,Crush,2009-04-01,82.0,1.682406,
183662,Crush,2013-03-13,94.0,6.642311,
72103,Cry 'Havoc',1943-11-23,97.0,0.338248,"nurse, female friendship, war injury"
20362,Cry of the City,1948-09-29,95.0,1.548359,"gangster, new york city, classic noir, film noir"
173761,Curandero,2005-10-18,92.0,1.088587,
25391,Cyborg 3: The Recycler,1995-12-19,90.0,1.103932,"community, battle, motorcycle gang, forcefield"
64160,Cyborg Cop II,1994-09-01,93.0,0.874752,
64161,Cyborg Cop III,1995-05-01,94.0,0.201284,
64372,Dana Carvey: Squatting Monkeys Tell No Lies,2008-06-14,55.0,0.359009,stand-up comedy
31775,Dave Attell: Captain Miserable,2007-12-08,58.0,0.147827,"stand-up comedy, woman director"
255476,Dakota's Summer,2014-04-17,91.0,1.076293,"rodeo, horse, girl, cowgirl"
253899,Danger Zone,1996-08-02,92.0,1.0015,"africa, mining, toxic"
38470,Dangerous Money,1946-10-12,66.0,0.578904,"charlie chan, tiki culture"
125257,Muddy River,1981-01-30,105.0,0.000308,
207933,Stonehearst Asylum,2014-09-11,112.0,21.991755,"mental institution, psychological thriller, doctor, mental patient, based on short story, mental asylum, doctor patient relationship, 19th century"
49585,Russia 88,2009-01-28,0.0,0.532993,
36407,Strawberry Wine,2009-05-08,109.0,0.303507,
136743,The Third Half,2012-09-27,113.0,2.227426,
238203,A Star Athlete,1937-05-01,64.0,0.001247,
107413,Snake Woman's Curse,1968-07-12,85.0,0.037007,"rape, snake, virgin, bride, horror movie, reptilian scale"
205819,Aglaya,2012-10-11,110.0,0.491642,woman director
238628,Tangerines,2013-10-16,87.0,4.486649,"gun, audio tape, georgia, burning house, head wound, photograph, bullet wound, carpenter, wood chopping, audio cassette, 1990s, tangerine"
260001,Life Partners,2014-12-05,95.0,4.782116,"sexuality, roommate, change, friends, romance, lesbian, lawyer, relationship, woman director"
286817,Anatomy of a Love Seen,2014-07-28,86.0,2.134277,"lesbian, woman director"
57875,The Snow Woman,1968-04-20,79.0,0.299327,"witch, snow storm, snow, sculptor, kaidan"
256092,Drive Hard,2014-05-26,96.0,6.004189,
198225,The Ghost Story of Oiwa's Spirit,1961-01-01,94.0,0.13967,
248870,An Apology to Elephants,2013-04-13,40.0,0.610441,"circus, zoo, elephant, animal rights, wild animal, woman director"
183108,Ecstasy in Entropy,1999-01-01,17.0,0.274586,
61525,Air Raid Wardens,1943-04-04,67.0,0.415583,"sabotage, laurel and hardy"
156317,Alias the Doctor,1932-03-06,61.0,0.443941,operation
145762,Now!,1965-06-23,5.0,0.305169,"cuba, propaganda, experimental film"
127375,America's Most Haunted Inns,,60.0,0.0,
299313,Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',2006-09-19,40.0,0.004942,
148326,Captain January,1924-07-06,64.0,0.373378,
222772,Lion's Heart,2013-08-15,100.0,0.984612,
25553,Dark of the Sun,1968-01-19,100.0,2.131668,"based on novel, mercenary, heist, chainsaw, congo"
107682,"C'est La Vie, Mon Cheri",1993-11-11,105.0,0.818623,
180427,Frisco Kid,1935-11-29,77.0,0.308882,"saloon, vice, barbary coast"
209271,Hateship Loveship,2013-09-07,103.0,10.608891,"ambition, tricks, father, addiction, job, independent film, teenager, desire, doom, woman director, wild"
195068,Hearts Divided,1936-06-20,76.0,1.224306,"brother brother relationship, secret identity, patriotism, napoleon, tutor, courtship"
52989,How the Toys Saved Christmas,1996-12-05,92.0,0.266335,
33570,Ice Castles,2010-02-09,95.0,1.579212,
172226,In Secret,2013-09-17,101.0,5.583563,
91343,It's a Small World,1950-06-24,74.0,0.240885,"circus, dwarves, little people"
40661,Kickboxer 5: The Redemption,1995-08-01,87.0,1.82717,woman director
188066,Kiki,1926-04-04,108.0,0.431795,
156356,Kiki,1931-03-14,87.0,0.001993,"musical, cheesecake"
230743,My Prairie Home,2013-11-29,76.0,0.150494,"canada, folk music, prairie, transgender, woman director"
85910,The Rolling Stones - Let's Spend the Night Together,1982-10-29,94.0,0.716763,"rolling stones, concert"
290862,Man for a Day,2012-07-19,96.0,0.414603,"women, men, gender, woman director, masculinity"
199851,Hawaii,2013-04-12,106.0,1.96471,"gay, homosexuality, gay relationship, gay man, homoeroticism, lgbt"
112735,The Skinny,2012-02-10,103.0,0.150813,black lgbt
96239,Remington and the Curse of the Zombadings,2011-08-31,96.0,0.673247,"philippines, pinoy"
128154,Out in the Dark,2012-09-09,96.0,1.804663,homosexuality
180147,We Are The Nobles,2013-03-28,108.0,3.938691,"from rags to riches, scam, spoiled son"
227094,The Returned,2013-11-15,98.0,4.761441,"race against time, zombie, drug, partial cure"
244801,52 Tuesdays,2014-05-01,114.0,0.617852,"coming of age, teenage girl, transgender, family, woman director, ftm"
141152,Everybody's Got Somebody... Not Me,2012-11-02,95.0,0.490462,lesbian
25353,The True Story of Puss 'n Boots,2009-04-01,82.0,0.946277,"cat, surrealism, cartoon cat"
193223,Die Fighting,2014-11-03,110.0,0.623054,
272692,The Possession of Michael King,2014-08-22,83.0,3.964299,
79723,New Kids Nitro,2011-12-07,78.0,2.73888,zombie
50400,Mission London,2010-04-16,107.0,0.939136,
258070,The Broken Jug,1937-10-18,86.0,0.662166,"judge, german, suspect, village"
76424,Master Harold... and the Boys,2010-03-17,87.0,0.726843,
68097,Mohawk,1956-04-01,79.0,1.817021,"artist, fort, native american"
264309,Navy Blues,1929-12-20,77.0,0.094685,"punched in the face, sailor, swedish american"
2516,Our Mother's House,1967-10-09,100.0,1.385444,"england, loss of mother, brother sister relationship, con man"
251260,Over the Brooklyn Bridge,1984-03-02,108.0,0.69628,"jewish, deli"
87799,Circus,1936-05-25,94.0,0.656464,musical
203793,Stalingrad,2013-10-09,131.0,0.595196,"world war ii, soviet union, soviet troops, adolf hitler, stalingrad, joseph stalin, based on true story, soviet, red army, soviet military, 3d"
226948,Scarecrow,2013-10-05,85.0,4.322592,urban legend
249266,Small Time,2014-04-18,95.0,7.418423,
130813,So Long Letty,1929-10-16,64.0,0.119262,
35632,Laser Mission,1989-11-01,84.0,1.980727,"female nudity, cia, martial arts, kung fu, showdown, gun, hero, kidnapping, kgb, laser, renegade, south africa, secret agent, undercover agent, knife, fistfight, government, guillotine, blood splatter, low-budget, beating, sexploitation, battlefield, gun battle, independent film, b movie, blood, gunfight, tough guy, explosion, scientist, violence, fictional war, one against many, combat, agent, cult film, uzi, hand to hand combat, kgb agent"
44888,Soldier of Fortune,1955-01-01,96.0,0.080373,
11813,Il soldato di ventura,1976-02-19,95.0,0.838344,"italy, sword, occupying power, fistfight, soldier"
43453,The Dark Past,1948-12-22,75.0,0.513101,"remake, family hostage"
194393,The Disembodied,1957-08-25,73.0,0.289541,"seduction, voodoo, cult, b movie, zombie, killing spree, priestess, female empowerment"
99258,The Rag Man,1925-02-16,68.0,0.00411,"orphanage, orphan, silent film"
29032,The Secret Invasion,1964-09-16,95.0,0.284317,"prison, italian, prisoners of war, german, independent film, cult film, prison escape, commando mission, tunnel"
280134,The Sweet Ride,1968-06-12,110.0,0.49706,"surfing, motorcycle, beach bum"
28668,The Whistler,1944-03-30,59.0,0.304167,"b movie, radio series, the whistler, film noir"
56154,Young Tom Edison,1940-03-15,86.0,0.698176,"biography, historical figure"
108852,The Youngest Profession,1943-02-26,82.0,0.929373,"autograph, teenage girl, boyfriend girlfriend relationship"
154515,"Dance, Fools, Dance",1931-02-07,80.0,2.03334,"nightclub, murder, bootlegging, reporter"
43193,Dangerous When Wet,1953-07-03,95.0,0.566233,"musical, english channel, swimmer, swimming, cartoon cat, cartoon mouse, tom and jerry, cheesecake, live action and animation"
70512,L'inferno,1911-07-01,68.0,0.801412,"hell, based on song, poem or rhyme"
73103,Dante's Inferno,2007-01-01,88.0,0.587735,
38471,Dark Alibi,1946-05-25,61.0,0.600083,"prison, bank robbery, fingerprints, ex-con"
73997,David Spade: Take the Hit,1998-04-17,56.0,0.001684,
27105,Day of the Evil Gun,1968-03-01,95.0,0.372015,"apache, captive"
30302,Death In Love,2008-07-17,97.0,0.859916,"new york, sex, adultery, experiment, nudity, nazis, greed, war, independent film, memory, jewish, camp, doctor, cruelty"
45256,Do Not Disturb,1965-01-01,102.0,0.868796,
57789,"Double, Double, Toil and Trouble",1993-10-30,96.0,1.602717,"halloween, twins"
61233,Dark Fields,2009-10-25,110.0,0.584606,
257093,Dark House,2014-03-14,102.0,2.85116,
263915,The Emperor of California,1936-07-20,97.0,1.231773,
167581,Free Fall,2013-05-27,100.0,5.98915,"gay, coming out, police academy, lgbt"
258358,Advanced Style,2014-05-09,75.0,0.881511,woman director
30855,Dr Jekyll & Sister Hyde,1971-10-17,97.0,5.608278,"murder, mad scientist, sex change, experiment gone wrong, hammer horror, jekyll and hyde, evil woman"
241842,Dead Snow 2: Red vs. Dead,2014-02-12,100.0,10.287127,"nazis, sequel, gore, zombie, aftercreditsstinger"
32182,David Cross: The Pride Is Back,1999-09-18,55.0,0.222578,stand-up comedy
109500,Dawn Rider,2012-05-29,94.0,4.785809,
16432,Day of Wrath,2006-06-27,109.0,0.30267,
20053,Dead Heat,2002-07-23,120.0,1.377516,"horse, jockey, mob boss, boston cop"
47553,Twice-Told Tales,1963-09-01,120.0,1.18542,"poison, based on novel, experiment, haunted house, anthology, friends, curse, mad doctor, tomb, family curse"
90652,Decoder,1984-02-19,87.0,0.536458,"horror, mystery, science fiction, experimental film"
28768,Faceless,1987-09-01,98.0,1.400361,"sex, kidnapping, sadism, remake, hospital, death, surgery"
85162,Deadly Dreams,1988-10-26,79.0,0.136398,"nightmare, murder, double crossed, slasher, throat slitting, double cross, woman director"
78522,Prime Evil,1988-01-01,83.0,0.063059,"satanism, devil"
65214,Dead Hooker in a Trunk,2009-04-20,92.0,0.336357,"pimp, seduction, necrophilia, blood splatter, independent film, marijuana, woman director, canuxploitation, twin"
64075,Dead Man's Eyes,1944-11-10,64.0,0.206768,"blindness and impaired vision, artist, b movie, radio series"
38460,Dead Men Tell,1941-03-28,61.0,0.359691,
56929,Elle: A Modern Cinderella Tale,2011-04-26,90.0,2.095084,
40644,Zatôichi: The Blind Swordsman,1989-02-04,116.0,1.204298,"samurai, swordsman, samurai era, blind"
103236,Zanjeer,1973-05-11,146.0,0.51255,bollywood
85651,Youngblood,1978-05-24,90.0,0.115396,"ghetto, coming of age, gang, drug, social issues"
34623,Young Man with a Horn,1950-02-09,112.0,0.872948,"jazz, musical, trumpet, jazz artist"
130474,Young Cassidy,1965-02-25,110.0,0.682079,"biography, ireland"
37133,Volga - Volga,1938-04-24,104.0,0.171433,musical
18122,The Inhabited Island 2: Rebellion,2009-04-23,99.0,1.763116,strugatsky
240510,Stromberg - Der Film,2014-02-20,123.0,4.690582,
84111,You Are the Apple of My Eye,2011-08-19,105.0,2.991067,"high school, first love, high school sweetheart"
82450,Hamilton: In the Interest of the Nation,2012-03-02,109.0,7.287815,"espionage, woman director"
103972,Out of Bounds,2011-05-13,73.0,0.623994,woman director
207263,Dead of the Nite,2013-04-03,0.0,0.590214,
37128,Jolly Fellows,1934-12-09,96.0,0.768147,musical
15476,7eventy 5ive,2007-05-16,100.0,2.365883,
69065,Deadfall,1968-09-11,120.0,1.696445,"based on novel, burglar, heist, mansion, gay man, concert hall, diamond heist, break in, jewel thief"
77067,DeadHeads,2011-04-29,94.0,2.41568,"zombie, comedy duo"
117007,Deadline,2004-10-05,90.0,0.039145,woman director
20342,Secret,2007-07-27,101.0,4.235841,"fantasy, drama"
98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,2011-04-09,144.0,1.744789,
273922,Deadline,2013-05-16,83.0,0.058838,psychological thriller
91316,Deadline,2012-02-15,95.0,0.232568,
34650,Deadline at Dawn,1946-04-03,83.0,0.71349,"blackout, new york city, sailor, film noir"
11115,Deal,2008-01-29,85.0,6.880365,"competition, poker, callgirl, mentor, restart, confidence, loser, learning and teaching, gain, turnier, independent film, money, illegal prostitution, competition, poker, callgirl, mentor, restart, confidence, loser, learning and teaching, gain, turnier, independent film, money, illegal prostitution"
42734,Dear Brigitte,1965-01-01,100.0,0.33418,"professor, boy, absent mindedness"
62804,Death of a Scoundrel,1956-10-31,119.0,0.821633,"refugee, czech, con man, fraud, from rags to riches, murder, betrayal, extramarital affair, oil tycoon, womaniser"
22515,Death Racers,2008-09-28,90.0,0.984599,
209367,Death Valley Rangers,1943-12-03,59.0,0.335982,"stagecoach, gold mine, death valley"
25646,Death Warrior,2009-11-27,90.0,0.461768,"sport, fighter"
202744,Deja Vu,1985-05-01,94.0,0.427129,"fire, medium, reincarnation, supernatural, murder, tragic love, fiancé fiancée relationship, spiritualist, ballerina"
16639,Deliver Us from Evil,2009-04-03,100.0,2.041042,
104329,Last Passenger,2013-10-18,96.0,7.872557,"train, passengers"
73091,The Hanoi Hilton,1987-03-27,126.0,0.390142,"prisoners of war, vietnam war, electrical torture"
291155,"Fat, Sick & Nearly Dead 2",2014-09-18,89.0,0.943537,"lifestyle, diet, sequel, advocacy"
164251,Serena,2014-10-12,102.0,7.381098,"corruption, sheriff, mountain, wilderness, ambition, north carolina, marriage, murder, debt, empire, hunting, woman director, logging, 1920s"
88486,Queens Of Evil,1970-12-11,90.0,0.00022,"claustrophobia, dark, deserted house"
197489,The Four Feathers,1978-01-01,100.0,1.267188,"white feather, desert battle"
59159,Callan,1974-01-01,106.0,0.000308,
84352,The Violent Enemy,1967-05-01,94.0,0.022183,
205596,The Imitation Game,2014-11-14,113.0,31.59594,"gay, england, world war ii, mathematician, biography, logician, cryptography"
171274,Inherent Vice,2014-12-25,148.0,13.52638,"based on novel, 1970s, private investigator, smoking marijuana, los angeles, 1960s"
287495,Labyrinth of Lies,2014-09-06,122.0,9.046751,world war ii
14808,Battle of the Warriors,2006-11-23,133.0,4.086148,
34182,Confucius,2010-02-11,125.0,3.927871,"historical figure, woman director"
262551,Babysitting,2014-04-16,85.0,6.694707,
38125,Curse of the Fly,1965-05-01,86.0,1.168944,"england, canada, experiment, mutant, teleportation, sequel, mad scientist, scientist, disfigurement"
28778,The Devil-Ship Pirates,1964-05-15,86.0,0.866972,"ship, pirate, swashbuckler"
30972,The Brides of Fu Manchu,1966-12-16,94.0,0.563711,
83519,Witchcraft,1964-03-01,79.0,0.710265,"witch, cult, curse, witchcraft, graveyard"
244403,Rudderless,2014-10-17,105.0,10.964584,"father son relationship, rock band, grieving father"
58760,Jackboots on Whitehall,2010-10-08,87.0,6.356866,"england, world war ii, nazis, stop motion"
81347,Likainen pommi,2011-09-23,83.0,0.294353,
131631,The Hunger Games: Mockingjay - Part 1,2014-11-18,123.0,147.098006,"resistance, post-apocalyptic, dystopia, war, sequel, female protagonist, bow and arrow, game, future war, revolt, class prejudice, human subjugation, based on young adult novel"
48135,Jules Verne's Rocket to the Moon,1967-07-13,95.0,0.816253,"moon, space race"
28019,"Give 'em Hell, Malone",2009-01-01,96.0,3.869951,"shootout, hoodlum"
41077,Son of the White Mare,1981-10-22,81.0,0.014473,"brother brother relationship, underworld, snake, mythology, horse, castle, fairy tale, rope, princess, surrealism, dragon, hungarian, folklore, superhuman strength, psychedelic, griffin, porridge, hollow tree"
36132,Samson & Sally,1984-01-01,63.0,1.541025,"adventure, whale, whale catch"
28967,The Little Fox,1981-12-10,74.0,1.025539,"hunter, based on novel, gun, fox, forest, animation, trap, dog, hungarian, animal, hunting, fox hunt, hideout, fable, hutch, hound"
270403,Gett: The Trial of Viviane Amsalem,2014-06-25,115.0,3.103506,"israel, judge, divorce, woman director"
222649,Rosewater,2014-11-07,103.0,7.785779,"prison, biography, reporter, interrogation, iran, american spy"
294959,Valley Uprising,2014-09-01,99.0,1.779918,"tourist, ranger, national park, climbing, yosemite, rivalry, airplane crash, illegal drugs, climbing up a wall, rock climbing, tourism, reel rock"
273334,United States of Secrets (Part One): The Program,2014-05-13,114.0,0.062823,
295315,Sex Ed,2014-11-07,90.0,2.924166,
58433,The Apocalypse,2002-12-10,180.0,1.02832,"christianity, opression, slavery, jesus christ, apostle, bible, ancient rome, christian, historical figure, god, christian film, end of the world, vision, religion, redemption, apocalypse"
288281,A Good Marriage,2014-10-03,103.0,9.30854,series of murders
237791,The Way He Looks,2014-03-28,100.0,5.711274,"gay, brazil, friendship, coming of age, blindness"
140222,Love and Honor,2013-03-22,92.0,6.617821,"vietnam war, u.s. soldier, anti war, awol, win girl back"
188538,Remember Sunday,2013-04-21,96.0,11.190606,memory loss
186161,The Gilded Cage,2013-04-19,90.0,4.617478,emigrant
56178,Beauty Prize,1930-01-01,93.0,0.444066,
77412,Romance,1930-08-26,76.0,0.782383,"nostalgia, loss, love, preacher, opera star, recollection"
121020,Illicit,1931-02-14,79.0,0.910714,"marriage, class differences, old girlfriend"
33001,Other Men's Women,1931-01-17,71.0,0.730406,
20675,The Beast of the City,1932-02-13,86.0,0.7958,"police chief, organized crime, film noir"
43075,The Cabin in the Cotton,1932-10-15,78.0,0.296602,"education, son, daughter, poverty"
114302,The Man Who Played God,1932-02-19,80.0,0.729945,"deafness, deaf"
147441,Exodus: Gods and Kings,2014-12-03,150.0,16.320249,"moses, bible, ancient egypt, 3d, ramses"
46217,Darfur,2009-11-06,98.0,0.928631,
60479,Max Schmeling,2010-10-07,118.0,0.878435,world champion
206563,Trash,2014-10-09,112.0,7.346304,"brazilian, drama, thriller"
39298,Frozen Days,2005-01-01,90.0,0.011092,assumed identity
265195,Wild Tales,2014-08-21,125.0,8.764888,"revenge, wedding party, road rage"
17234,Summer Days With Coo,2007-07-28,138.0,2.556822,"river, swimming, sumo, back in time, corrupt official"
298077,Ambition,2014-10-24,6.0,1.92006,"future, apprentice, telekinesis, mind control, space, planet, destruction of planet, destruction, master, building, science, exploding planet, creation, telekenesis, creating"
157305,Head Over Heels,2012-05-24,10.0,2.566949,marriage
212167,Patema Inverted,2013-11-09,98.0,6.319675,"jumping, surrealism, school, missing father"
250657,Fed Up,2014-05-09,92.0,6.133204,"junk food, obesity, documentary, food industry, sugar, public health, weight loss, woman director"
55152,The Oblong Box,1969-06-11,91.0,1.932663,
58700,"Yobi, The Five-Tailed Fox",2007-01-25,86.0,1.616062,"transformation, forest, friendship, love, teacher, school"
78399,The Savior,1971-09-01,90.0,0.119013,
143451,Arcana,1972-04-06,102.0,0.652815,"mother, rape, supernatural, sorcerer, blood, psychic, death, clairvoyant, powers"
183111,Whoregasm,1988-01-01,12.0,0.007531,
183113,Police State,1987-01-01,18.0,0.002001,
183119,Kiss Me Goodbye,1986-01-01,0.0,0.000308,
90978,The Male Animal,1942-04-04,101.0,0.233226,"american football, teacher, university, suppression, school paper, sports hero"
52853,Rio Rita,1942-04-01,91.0,0.216012,
72638,The Fighting 69th,1940-01-27,90.0,1.128251,"army, faith, chaplain, regiment"
232100,Riley Rewind,2013-12-12,50.0,0.549689,time travel
49431,My Gun Is Quick,1957-08-01,90.0,0.114334,"mike hammer, private detective"
9742,Werner - Beinhart!,1990-11-29,93.0,1.74424,"plumbing supplier, beer, rock gang, comic-strip artist, motorcycle"
17009,Jetsons: The Movie,1990-06-06,82.0,9.063683,
167963,Thesis on a Homicide,2013-01-17,102.0,3.763458,suspense
